unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,vehicle_type,closed_date,resolution_description,resolution_action_updated_date,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,facility_type,due_date,taxi_company_borough,data_source,extraction_timestamp
66773887,2025-11-09T23:19:19.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11210,867 EAST   34 STREET,EAST   34 STREET,FARRAGUT ROAD,GLENWOOD ROAD,FARRAGUT ROAD,GLENWOOD ROAD,ADDRESS,BROOKLYN,EAST   34 STREET,Closed,17 BROOKLYN,3050090018,BROOKLYN,999793,170686,ONLINE,Unspecified,BROOKLYN,40.63515658057204,-73.94399938056817,"{'latitude': '40.63515658057204', 'longitude': '-73.94399938056817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:09:54.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-10T00:09:57.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66780167,2025-11-09T23:19:05.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11213,1588 CARROLL STREET,CARROLL STREET,TROY AVENUE,SCHENECTADY AVENUE,TROY AVENUE,SCHENECTADY AVENUE,ADDRESS,BROOKLYN,CARROLL STREET,In Progress,09 BROOKLYN,3014130028,BROOKLYN,1002226,182044,MOBILE,Unspecified,BROOKLYN,40.66632720974833,-73.93520314051068,"{'latitude': '40.66632720974833', 'longitude': '-73.93520314051068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Car,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66775332,2025-11-09T23:18:28.000,NYPD,New York City Police Department,Encampment,N/A,Park/Playground,10065,504 EAST   63 STREET,EAST   63 STREET,YORK AVENUE,EAST   63 STREET PEDESTRIAN OVPS,YORK AVENUE,EAST   63 STREET PEDESTRIAN OVPS,ADDRESS,NEW YORK,EAST   63 STREET,Closed,08 MANHATTAN,1014750005,MANHATTAN,995961,216570,MOBILE,N/A,MANHATTAN,40.76110332422125,-73.9577260931632,"{'latitude': '40.76110332422125', 'longitude': '-73.9577260931632', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:36:18.000,The Police Department visited the location and no Encampment was found.,2025-11-10T01:36:21.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66776620,2025-11-09T23:18:10.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10039,2738 8 AVENUE,8 AVENUE,WEST  145 STREET,WEST  146 STREET,WEST  145 STREET,WEST  146 STREET,ADDRESS,NEW YORK,8 AVENUE,Closed,10 MANHATTAN,1020310003,MANHATTAN,1000391,239175,PHONE,Unspecified,MANHATTAN,40.823140959256094,-73.9416805318202,"{'latitude': '40.823140959256094', 'longitude': '-73.9416805318202', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Other,2025-11-10T01:06:30.000,The Police Department responded to the complaint and took action to fix the condition.,2025-11-10T01:06:38.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66776752,2025-11-09T23:17:58.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11237,1507 GATES AVENUE,GATES AVENUE,IRVING AVENUE,MYRTLE AVENUE,IRVING AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,GATES AVENUE,Closed,04 BROOKLYN,3033360028,BROOKLYN,1008353,193831,ONLINE,Unspecified,BROOKLYN,40.69866526530284,-73.91307541319335,"{'latitude': '40.69866526530284', 'longitude': '-73.91307541319335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:03:42.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-10T01:03:48.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66773418,2025-11-09T23:17:57.000,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Store/Commercial,10169,230 PARK AVENUE,PARK AVENUE,EAST 45 STREET,EAST 46 STREET,EAST   45 STREET,EAST   46 STREET,ADDRESS,NEW YORK,PARK AVENUE,Assigned,05 MANHATTAN,1013000001,MANHATTAN,990913,214165,MOBILE,Unspecified,MANHATTAN,40.75450745921105,-73.97595054706579,"{'latitude': '40.75450745921105', 'longitude': '-73.97595054706579', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,The Department of Homeless Services has sent a mobile outreach response team to the location.,2025-11-09T23:34:35.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66775791,2025-11-09T23:17:54.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11221,664 KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE,PUTNAM AVENUE,CORNELIA STREET,PUTNAM AVENUE,CORNELIA STREET,ADDRESS,BROOKLYN,KNICKERBOCKER AVENUE,Closed,04 BROOKLYN,3033770035,BROOKLYN,1008743,192495,MOBILE,Unspecified,BROOKLYN,40.69499718703465,-73.9116737840018,"{'latitude': '40.69499718703465', 'longitude': '-73.9116737840018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:05:44.000,The Police Department responded to the complaint and determined that police action was not necessary.,2025-11-10T01:05:53.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66779363,2025-11-09T23:17:40.000,DOHMH,Department of Health and Mental Hygiene,Pet Sale,Animals Sold From Residence,Private Residence,11206,130 HUMBOLDT STREET,HUMBOLDT STREET,BORINQUEN PLZ II PEDESTRIAN PATH,BOERUM STREET,BORINQUEN PLZ II PEDESTRIAN PATH,BOERUM STREET,ADDRESS,BROOKLYN,HUMBOLDT STREET,In Progress,01 BROOKLYN,3030810001,BROOKLYN,1000550,196386,ONLINE,Unspecified,BROOKLYN,40.7056959524984,-73.94120980488535,"{'latitude': '40.7056959524984', 'longitude': '-73.94120980488535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66774834,2025-11-09T23:17:33.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10031,853 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  152 STREET,WEST  153 STREET,WEST  152 STREET,WEST  153 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,09 MANHATTAN,1020670044,MANHATTAN,1000294,241406,ONLINE,Unspecified,MANHATTAN,40.82926459434787,-73.94202567002712,"{'latitude': '40.82926459434787', 'longitude': '-73.94202567002712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:14:29.000,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2025-11-10T00:14:32.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777091,2025-11-09T23:17:20.000,NYPD,New York City Police Department,Drug Activity,Use Indoor,Hallway,10452,15 EAST CLARKE PLACE,EAST CLARKE PLACE,JEROME AVENUE,WALTON AVENUE,JEROME AVENUE,WALTON AVENUE,ADDRESS,BRONX,EAST CLARKE PLACE,Closed,04 BRONX,2028400038,BRONX,1006864,244631,PHONE,Unspecified,BRONX,40.83810190786086,-73.91827438644238,"{'latitude': '40.83810190786086', 'longitude': '-73.91827438644238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:22:21.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-10T01:23:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66776258,2025-11-09T23:17:17.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,341 NEW YORK AVENUE,NEW YORK AVENUE,PRESIDENT STREET,CARROLL STREET,PRESIDENT STREET,CARROLL STREET,ADDRESS,BROOKLYN,NEW YORK AVENUE,In Progress,09 BROOKLYN,3012840008,BROOKLYN,998700,182530,ONLINE,Unspecified,BROOKLYN,40.66766762826478,-73.94791202682953,"{'latitude': '40.66766762826478', 'longitude': '-73.94791202682953', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66774756,2025-11-09T23:17:07.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11375,102-33 66 AVENUE,66 AVENUE,102 STREET,103 STREET,102 STREET,103 STREET,ADDRESS,FOREST HILLS,66 AVENUE,Closed,06 QUEENS,4021300046,QUEENS,1025298,205059,ONLINE,Unspecified,QUEENS,40.72942102471023,-73.85189692804805,"{'latitude': '40.72942102471023', 'longitude': '-73.85189692804805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:28:19.000,The Police Department responded to the complaint and took action to fix the condition.,2025-11-10T00:28:22.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777813,2025-11-09T23:17:03.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11210,867 EAST   34 STREET,EAST   34 STREET,FARRAGUT ROAD,GLENWOOD ROAD,FARRAGUT ROAD,GLENWOOD ROAD,ADDRESS,BROOKLYN,EAST   34 STREET,Closed,17 BROOKLYN,3050090018,BROOKLYN,999793,170686,ONLINE,Unspecified,BROOKLYN,40.63515658057204,-73.94399938056817,"{'latitude': '40.63515658057204', 'longitude': '-73.94399938056817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:09:44.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-10T00:09:47.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777190,2025-11-09T23:16:58.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11235,153 WEST END AVENUE,WEST END AVENUE,NEPTUNE COURT,SEA BREEZE COURT,NEPTUNE COURT,SEA BREEZE COURT,ADDRESS,BROOKLYN,WEST END AVENUE,In Progress,15 BROOKLYN,3087320021,BROOKLYN,997284,149842,PHONE,Unspecified,BROOKLYN,40.577948119033366,-73.95307940148139,"{'latitude': '40.577948119033366', 'longitude': '-73.95307940148139', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66773274,2025-11-09T23:16:40.000,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10012,301 ELIZABETH STREET,ELIZABETH STREET,MOTT STREET,ELIZABETH STREET,MOTT STREET,ELIZABETH STREET,ADDRESS,NEW YORK,ELIZABETH STREET,In Progress,02 MANHATTAN,1005210045,MANHATTAN,986039,203293,ONLINE,Unspecified,MANHATTAN,40.724668848267584,-73.99354566906585,"{'latitude': '40.724668848267584', 'longitude': '-73.99354566906585', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66779795,2025-11-09T23:16:37.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11374,99-60 64 AVENUE,64 AVENUE,99 STREET,102 STREET,99 STREET,102 STREET,ADDRESS,REGO PARK,64 AVENUE,Closed,06 QUEENS,4021130034,QUEENS,1024608,205818,ONLINE,Unspecified,QUEENS,40.731507466162846,-73.85438192277974,"{'latitude': '40.731507466162846', 'longitude': '-73.85438192277974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:16:03.000,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2025-11-10T01:16:09.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66779193,2025-11-09T23:16:34.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,53-10 105 STREET,105 STREET,DEAD END,MARTENSE AVENUE,DEAD END,MARTENSE AVENUE,ADDRESS,CORONA,105 STREET,In Progress,04 QUEENS,4019440062,QUEENS,1024236,209546,ONLINE,Unspecified,QUEENS,40.74174158050324,-73.85570199742625,"{'latitude': '40.74174158050324', 'longitude': '-73.85570199742625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66775433,2025-11-09T23:16:24.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11372,35-63 80 STREET,80 STREET,35 AVENUE,37 AVENUE,35 AVENUE,37 AVENUE,ADDRESS,JACKSON HEIGHTS,80 STREET,In Progress,03 QUEENS,4012800038,QUEENS,1015708,212982,PHONE,Unspecified,QUEENS,40.75120697704298,-73.8864609920949,"{'latitude': '40.75120697704298', 'longitude': '-73.8864609920949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777178,2025-11-09T23:16:02.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11228,1367 77 STREET,77 STREET,13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,ADDRESS,BROOKLYN,77 STREET,In Progress,10 BROOKLYN,3062330049,BROOKLYN,982234,164549,ONLINE,Unspecified,BROOKLYN,40.61832521264535,-74.0072617109669,"{'latitude': '40.61832521264535', 'longitude': '-74.0072617109669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,Your complaint has been received by the Police Department and additional information will be available later.,2025-11-09T23:20:25.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66779064,2025-11-09T23:15:59.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,10452,15 EAST CLARKE PLACE,EAST CLARKE PLACE,JEROME AVENUE,WALTON AVENUE,JEROME AVENUE,WALTON AVENUE,ADDRESS,BRONX,EAST CLARKE PLACE,Closed,04 BRONX,2028400038,BRONX,1006864,244631,PHONE,Unspecified,BRONX,40.83810190786086,-73.91827438644238,"{'latitude': '40.83810190786086', 'longitude': '-73.91827438644238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:26:52.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-10T01:26:57.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66779524,2025-11-09T23:15:58.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11201,76 CONGRESS STREET,CONGRESS STREET,COLUMBIA STREET,HICKS STREET,COLUMBIA STREET,HICKS STREET,ADDRESS,BROOKLYN,CONGRESS STREET,Closed,06 BROOKLYN,3002997505,BROOKLYN,984271,190478,MOBILE,Unspecified,BROOKLYN,40.68949488142223,-73.99992427643984,"{'latitude': '40.68949488142223', 'longitude': '-73.99992427643984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:03:17.000,The Police Department issued a summons in response to the complaint.,2025-11-10T00:03:25.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66779825,2025-11-09T23:15:49.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10030,211 EDGECOMBE AVENUE,EDGECOMBE AVENUE,WEST  142 STREET,WEST  145 STREET,WEST  142 STREET,WEST  145 STREET,ADDRESS,NEW YORK,EDGECOMBE AVENUE,Closed,09 MANHATTAN,1020510066,MANHATTAN,999671,239033,PHONE,Unspecified,MANHATTAN,40.82275249590342,-73.94428230822813,"{'latitude': '40.82275249590342', 'longitude': '-73.94428230822813', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:35:26.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-10T00:35:32.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777798,2025-11-09T23:15:26.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10467,659 EAST  222 STREET,EAST  222 STREET,CARPENTER AVENUE,WHITE PLAINS ROAD,CARPENTER AVENUE,WHITE PLAINS ROAD,ADDRESS,BRONX,EAST  222 STREET,Closed,12 BRONX,2048240025,BRONX,1022082,262171,ONLINE,Unspecified,BRONX,40.88619177427693,-73.86317852732898,"{'latitude': '40.88619177427693', 'longitude': '-73.86317852732898', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:14:12.000,The Police Department responded to the complaint and took action to fix the condition.,2025-11-10T00:14:16.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66780108,2025-11-09T23:15:19.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10459,1381 INTERVALE AVENUE,INTERVALE AVENUE,,JENNINGS STREET,,JENNINGS STREET,ADDRESS,BRONX,INTERVALE AVENUE,In Progress,03 BRONX,2029650206,BRONX,1013925,242481,MOBILE,Unspecified,BRONX,40.83217987916955,-73.892765898335,"{'latitude': '40.83217987916955', 'longitude': '-73.892765898335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66773685,2025-11-09T23:15:04.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10039,2737 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST  145 STREET,WEST  146 STREET,WEST  145 STREET,WEST  146 STREET,ADDRESS,NEW YORK,8 AVENUE,Closed,10 MANHATTAN,1020450014,MANHATTAN,1000422,239245,MOBILE,Unspecified,MANHATTAN,40.82333303267324,-73.94156835623546,"{'latitude': '40.82333303267324', 'longitude': '-73.94156835623546', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Car,2025-11-10T01:06:16.000,The Police Department responded to the complaint and took action to fix the condition.,2025-11-10T01:06:23.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66772779,2025-11-09T23:14:56.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11201,30 DEKALB AVENUE,DEKALB AVENUE,BOND STREET,UNIVERSITY PLAZA,BOND STREET,UNIVERSITY PLAZA,ADDRESS,BROOKLYN,DEKALB AVENUE,Closed,02 BROOKLYN,3001490014,BROOKLYN,989258,190642,MOBILE,Unspecified,BROOKLYN,40.6899436068452,-73.98194161218774,"{'latitude': '40.6899436068452', 'longitude': '-73.98194161218774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:06:56.000,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-11-10T00:07:01.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777808,2025-11-09T23:14:52.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453,2050 DAVIDSON AVENUE,DAVIDSON AVENUE,WEST BURNSIDE AVENUE,WEST  180 STREET,WEST BURNSIDE AVENUE,WEST  180 STREET,ADDRESS,BRONX,DAVIDSON AVENUE,Closed,05 BRONX,2031920001,BRONX,1009618,250434,ONLINE,Unspecified,BRONX,40.85402194632436,-73.90829965166698,"{'latitude': '40.85402194632436', 'longitude': '-73.90829965166698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:14:49.000,The Police Department responded to the complaint and took action to fix the condition.,2025-11-10T01:14:54.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66776535,2025-11-09T23:14:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10465,3063 DEWEY AVENUE,DEWEY AVENUE,LOGAN AVENUE,HOLLYWOOD AVENUE,LOGAN AVENUE,HOLLYWOOD AVENUE,ADDRESS,BRONX,DEWEY AVENUE,Closed,10 BRONX,,BRONX,1034895,239194,ONLINE,Unspecified,BRONX,40.823062667588495,-73.81701332502092,"{'latitude': '40.823062667588495', 'longitude': '-73.81701332502092', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-09T23:39:01.000,The Police Department issued a summons in response to the complaint.,2025-11-09T23:39:06.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
