listing_id,price,room_type,neighbourhood,cluster
27225628,45,Private room,Morningside Heights,2
27237325,85,Entire home/apt,Crown Heights,0
27278017,550,Entire home/apt,Midtown,0
27351337,130,Entire home/apt,Park Slope,2
27426650,58,Private room,Williamsburg,0
27455308,75,Entire home/apt,Jamaica,1
27852878,80,Private room,Greenpoint,2
27961870,70,Private room,Bushwick,2
28052259,150,Private room,Kips Bay,2
28081940,79,Private room,Harlem,2
28160047,76,Private room,Williamsburg,2
28216267,250,Entire home/apt,Hell's Kitchen,2
28428225,66,Private room,Kensington,2
28534405,50,Private room,Harlem,2
28625897,75,Private room,Brownsville,2
28631715,180,Entire home/apt,Williamsburg,2
28781373,65,Entire home/apt,Flatbush,2
28890908,75,Private room,Harlem,2
28933403,200,Private room,Bushwick,2
29083751,115,Private room,SoHo,2
29189777,115,Entire home/apt,Bushwick,2
29215600,45,Private room,Clinton Hill,2
29338760,160,Entire home/apt,Williamsburg,2
29364445,65,Private room,Astoria,2
29486971,63,Private room,Bay Ridge,2
29633588,100,Private room,Bedford-Stuyvesant,0
29702562,195,Entire home/apt,Upper East Side,0
29706358,300,Entire home/apt,Greenwich Village,2
29761272,100,Private room,Cambria Heights,1
29799420,65,Private room,Williamsburg,2
29802895,38,Private room,East Elmhurst,1
29828614,90,Private room,Tompkinsville,0
29874127,129,Entire home/apt,Upper East Side,2
29927091,200,Entire home/apt,Prospect Heights,0
29979969,210,Entire home/apt,Williamsburg,2
29981890,180,Entire home/apt,East Harlem,0
30006962,267,Entire home/apt,Financial District,0
30043809,50,Private room,Far Rockaway,1
30107009,72,Private room,Flushing,1
30158061,96,Private room,Williamsburg,2
30320090,145,Private room,Midtown,2
30322497,168,Entire home/apt,West Village,2
30372287,140,Entire home/apt,Prospect Heights,2
30430163,60,Private room,Williamsburg,2
30507110,45,Private room,Washington Heights,2
30556230,59,Private room,Bedford-Stuyvesant,0
30691909,172,Entire home/apt,Hell's Kitchen,2
30741302,49,Private room,Bedford-Stuyvesant,0
30776172,180,Entire home/apt,Financial District,2
31208021,35,Shared room,Bedford-Stuyvesant,2
31287343,50,Private room,Harlem,2
31377252,400,Entire home/apt,Tribeca,2
31677408,150,Entire home/apt,Upper West Side,2
32310285,75,Private room,Nolita,2
32317602,177,Entire home/apt,Hell's Kitchen,2
32548384,50,Entire home/apt,Washington Heights,2
32577223,395,Entire home/apt,Clinton Hill,2
33055126,160,Entire home/apt,Hell's Kitchen,2
33071843,42,Private room,Bushwick,0
33107548,70,Private room,Upper West Side,0
33138120,399,Entire home/apt,Midtown,0
33472626,57,Private room,Inwood,0
33718254,45,Private room,Soundview,1
33780071,145,Entire home/apt,Upper East Side,0
33797564,100,Entire home/apt,Crown Heights,0
33855726,88,Private room,Bushwick,2
33929577,24,Shared room,Corona,1
34082442,69,Private room,Ridgewood,2
34111540,59,Private room,Upper West Side,2
34196242,93,Private room,Bedford-Stuyvesant,2
34202651,500,Entire home/apt,Upper West Side,0
34285226,230,Entire home/apt,Upper West Side,2
34286519,150,Entire home/apt,Upper East Side,0
34341994,179,Entire home/apt,Financial District,0
34368310,89,Private room,Lower East Side,2
34435500,215,Entire home/apt,Chelsea,2
34485741,100,Private room,Theater District,0
34550196,310,Entire home/apt,Hell's Kitchen,2
34569918,75,Private room,Bensonhurst,2
34570764,130,Entire home/apt,Financial District,0
34616078,45,Private room,Richmond Hill,1
34648330,87,Entire home/apt,Ridgewood,2
34811838,89,Entire home/apt,East Village,2
34890712,110,Private room,Bushwick,2
34949054,135,Entire home/apt,Murray Hill,2
34974799,173,Entire home/apt,Hell's Kitchen,2
35003080,100,Entire home/apt,Harlem,0
35186445,163,Entire home/apt,Hell's Kitchen,2
35195180,35,Private room,Harlem,2
35230999,400,Entire home/apt,Kips Bay,0
35575060,187,Entire home/apt,Greenpoint,0
35644795,50,Shared room,Fort Greene,0
35683518,99,Private room,Boerum Hill,0
35790090,89,Entire home/apt,Chelsea,2
35858194,119,Private room,Harlem,2
35860327,50,Private room,Bushwick,2
36112415,250,Entire home/apt,Fort Greene,2
36379292,176,Entire home/apt,Nolita,0
36396082,220,Entire home/apt,Hell's Kitchen,0
36453160,350,Entire home/apt,Chelsea,2
489365,226,Entire home/apt,Williamsburg,3
506527,107,Entire home/apt,Astoria,0
516791,90,Entire home/apt,Kensington,0
622410,85,Private room,Crown Heights,2
630034,119,Entire home/apt,Bedford-Stuyvesant,3
647580,150,Entire home/apt,East Village,2
840794,85,Entire home/apt,Prospect Heights,2
1131804,133,Entire home/apt,Harlem,0
1256768,147,Entire home/apt,Park Slope,0
1399187,160,Entire home/apt,Morningside Heights,0
1588221,300,Entire home/apt,Chinatown,0
1673338,75,Private room,Williamsburg,2
1693028,50,Private room,Williamsbridge,1
1735478,100,Private room,Long Island City,0
1956677,140,Entire home/apt,Port Morris,0
2217398,1500,Entire home/apt,Kips Bay,2
2224417,120,Entire home/apt,Bushwick,2
2249878,375,Entire home/apt,Upper West Side,2
2453730,180,Entire home/apt,Gowanus,2
2538248,124,Entire home/apt,Harlem,3
2794734,175,Entire home/apt,Cobble Hill,2
3066892,149,Entire home/apt,Greenpoint,0
3095477,200,Entire home/apt,South Slope,2
3283028,169,Entire home/apt,Williamsburg,2
3288625,175,Entire home/apt,Williamsburg,2
3408897,349,Entire home/apt,Chelsea,0
3411006,290,Entire home/apt,East Village,2
3439207,60,Private room,Harlem,2
3660983,125,Private room,Greenpoint,2
3747107,50,Private room,Woodside,2
3760029,100,Entire home/apt,Astoria,3
3952676,200,Entire home/apt,Williamsburg,2
3953314,155,Entire home/apt,Clason Point,1
3980487,500,Entire home/apt,Chelsea,2
4048043,135,Private room,SoHo,3
4168812,115,Entire home/apt,Bedford-Stuyvesant,3
4410626,245,Entire home/apt,Red Hook,2
4431674,150,Entire home/apt,Harlem,2
4623622,1000,Entire home/apt,St. George,0
4652629,140,Private room,East Village,2
4750486,75,Private room,East Harlem,3
4792430,75,Private room,Clinton Hill,2
4803623,225,Entire home/apt,Hell's Kitchen,2
5029204,100,Private room,Williamsburg,2
5295884,190,Entire home/apt,East Harlem,2
5402239,90,Entire home/apt,Williamsburg,2
5481762,159,Entire home/apt,Bedford-Stuyvesant,3
5845124,75,Private room,Astoria,2
5998978,125,Private room,Lower East Side,2
6390777,375,Entire home/apt,Vinegar Hill,2
6403795,44,Shared room,Bushwick,2
6424227,150,Entire home/apt,DUMBO,2
6433621,125,Entire home/apt,Forest Hills,1
6452764,74,Entire home/apt,Prospect-Lefferts Gardens,2
7047076,159,Entire home/apt,Upper East Side,2
7048518,80,Private room,Williamsburg,2
7275655,170,Entire home/apt,East Village,2
7276534,50,Private room,East Elmhurst,3
7400486,135,Entire home/apt,Crown Heights,2
7411044,145,Private room,Greenwich Village,2
7421930,110,Entire home/apt,Long Island City,2
7497287,70,Private room,Flatbush,2
7610785,299,Entire home/apt,Harlem,0
7615496,100,Entire home/apt,Canarsie,3
7652877,205,Entire home/apt,Upper East Side,2
7700741,69,Private room,Harlem,2
7808565,75,Private room,Williamsburg,2
7858532,55,Private room,Crown Heights,0
7858673,60,Private room,Williamsburg,3
7900437,100,Entire home/apt,Theater District,2
7967503,165,Entire home/apt,Hell's Kitchen,0
7982720,145,Entire home/apt,Clinton Hill,2
8069316,85,Entire home/apt,Bushwick,2
8327302,62,Private room,Flatbush,0
8364733,50,Private room,Washington Heights,2
8444619,85,Private room,Upper East Side,0
8513839,130,Entire home/apt,Williamsburg,2
8569534,105,Private room,East Village,2
8937816,195,Entire home/apt,Williamsburg,3
8975190,129,Entire home/apt,Sheepshead Bay,3
9045427,200,Entire home/apt,Grymes Hill,2
9062515,175,Entire home/apt,Greenpoint,2
9092903,120,Entire home/apt,Williamsburg,2
9394188,65,Private room,Mott Haven,0
9409873,275,Entire home/apt,Greenwich Village,2
9445789,70,Entire home/apt,Hell's Kitchen,0
9492750,190,Entire home/apt,Harlem,3
9576230,49,Private room,Williamsburg,2
9788114,87,Entire home/apt,Concourse,3
9977322,75,Private room,Tribeca,2
9978426,120,Private room,East Village,2
9995077,65,Private room,Flatbush,2
10019023,70,Entire home/apt,Crown Heights,2
10276934,35,Private room,Harlem,2
10314411,1731,Entire home/apt,Chelsea,0
10702865,200,Entire home/apt,SoHo,2
10813133,75,Entire home/apt,Bushwick,2
10967300,40,Private room,Harlem,2
11198278,245,Entire home/apt,Greenwich Village,0
11360854,65,Private room,East Harlem,2
11434339,100,Private room,Harlem,2
11470210,50,Private room,Bedford-Stuyvesant,3
11730376,62,Entire home/apt,Elmhurst,1
12004547,200,Entire home/apt,Upper West Side,3
12358117,436,Entire home/apt,Flatbush,2
12652765,150,Entire home/apt,Midtown,2
12705519,180,Entire home/apt,Washington Heights,2
12812577,1000,Entire home/apt,Hell's Kitchen,0
12834748,100,Private room,Fort Greene,3
12851607,154,Entire home/apt,Upper West Side,2
12966974,225,Entire home/apt,Chelsea,2
12983699,169,Entire home/apt,Upper East Side,0
13044964,45,Shared room,Upper East Side,0
13124724,150,Entire home/apt,Bedford-Stuyvesant,2
13223445,115,Private room,Upper West Side,2
13248968,125,Entire home/apt,Bushwick,2
13514745,67,Private room,East Village,2
13529607,189,Entire home/apt,Midtown,0
13636044,55,Private room,Flatbush,2
13637050,50,Private room,Harlem,2
13752672,42,Shared room,Upper East Side,0
13823636,39,Private room,Upper West Side,2
13838042,80,Entire home/apt,Harlem,2
13881317,110,Entire home/apt,Upper West Side,0
13891485,270,Entire home/apt,Financial District,0
13944942,120,Private room,Upper West Side,2
14167624,95,Entire home/apt,East Harlem,2
14169399,75,Entire home/apt,Ridgewood,3
14205364,325,Entire home/apt,Williamsburg,3
14315012,69,Private room,Greenwich Village,2
14554093,250,Entire home/apt,West Village,2
14815997,195,Entire home/apt,Upper East Side,3
14899111,415,Entire home/apt,West Village,2
14932887,199,Entire home/apt,Hell's Kitchen,0
14935151,49,Private room,Parkchester,1
15241968,100,Private room,Harlem,2
15266254,305,Entire home/apt,Midtown,2
15436800,37,Private room,Corona,1
15542745,90,Entire home/apt,Bay Ridge,2
15672618,90,Private room,Williamsburg,0
15716189,55,Private room,Ditmars Steinway,2
15910575,115,Private room,Midtown,2
16086039,85,Private room,Upper West Side,2
16164264,98,Private room,Lower East Side,2
16172073,72,Entire home/apt,Flatbush,2
16195143,79,Private room,Fordham,1
16259438,38,Private room,Williamsburg,2
16406203,80,Private room,Fort Greene,2
16439426,41,Private room,Crown Heights,2
16465638,60,Entire home/apt,Bedford-Stuyvesant,2
16475935,100,Private room,Clinton Hill,2
16690627,175,Entire home/apt,Park Slope,0
16734233,300,Entire home/apt,Sunnyside,2
16807749,85,Private room,Prospect Heights,3
16965291,48,Private room,Upper West Side,0
17512282,150,Entire home/apt,Murray Hill,0
17569080,200,Entire home/apt,Harlem,0
17611001,80,Private room,Jamaica,1
17679822,150,Entire home/apt,Harlem,0
17759694,210,Entire home/apt,Williamsburg,0
17792429,75,Private room,Williamsburg,2
17968140,57,Private room,Brighton Beach,2
17979046,100,Private room,Washington Heights,2
18108590,65,Private room,Bedford-Stuyvesant,2
18121314,56,Private room,Ridgewood,2
18201247,285,Entire home/apt,East Village,0
18690651,50,Private room,Harlem,2
18716439,88,Entire home/apt,Williamsburg,2
18758370,150,Entire home/apt,South Slope,2
18975097,50,Private room,Ditmars Steinway,2
19067757,39,Private room,Astoria,2
19068247,100,Entire home/apt,Bushwick,2
19084168,150,Entire home/apt,Fort Greene,2
19094427,100,Entire home/apt,Inwood,2
19116449,225,Entire home/apt,Financial District,2
19270160,225,Entire home/apt,Hell's Kitchen,2
19334916,200,Private room,Harlem,2
19475198,60,Private room,Astoria,2
19860903,124,Entire home/apt,Bedford-Stuyvesant,3
19861834,198,Entire home/apt,Williamsburg,2
19936586,100,Private room,Bedford-Stuyvesant,2
20016469,95,Private room,Little Italy,2
20028865,65,Private room,Bushwick,2
20054400,150,Entire home/apt,Crown Heights,2
20196339,50,Entire home/apt,South Ozone Park,3
20203433,196,Entire home/apt,South Slope,3
20264224,50,Private room,Crown Heights,2
20285257,150,Entire home/apt,Chinatown,2
20303322,66,Private room,Kensington,2
20482768,70,Private room,Sheepshead Bay,2
20582759,125,Entire home/apt,Brooklyn Heights,2
20584333,60,Private room,Bedford-Stuyvesant,2
20588184,60,Shared room,Concourse Village,2
20726546,69,Private room,Harlem,2
20874350,225,Entire home/apt,Williamsburg,3
21005994,80,Private room,Bedford-Stuyvesant,2
21044649,42,Private room,Norwood,1
21068619,80,Private room,Harlem,2
21068875,113,Entire home/apt,East Harlem,2
21103362,150,Entire home/apt,West Village,2
21138538,199,Entire home/apt,Upper West Side,0
21241829,200,Private room,Greenwich Village,2
21244514,250,Entire home/apt,Gowanus,0
21281237,230,Entire home/apt,Harlem,2
21307577,100,Private room,East Village,2
21421657,215,Entire home/apt,East Village,3
21436653,245,Entire home/apt,Harlem,3
21473314,70,Private room,Kips Bay,3
21621154,60,Private room,Bushwick,2
21627794,33,Shared room,Lower East Side,0
21660214,60,Shared room,Forest Hills,1
21706896,150,Private room,East Village,2
21739805,70,Private room,Wakefield,1
21823815,60,Entire home/apt,Williamsburg,2
21833755,400,Entire home/apt,Murray Hill,2
21935339,100,Private room,Harlem,2
22089422,50,Private room,Park Slope,2
22305896,149,Entire home/apt,Bedford-Stuyvesant,0
22376956,330,Entire home/apt,Theater District,2
22389071,199,Entire home/apt,Hell's Kitchen,2
22477997,55,Private room,Bushwick,2
22545117,108,Private room,Bushwick,2
22703920,55,Private room,Canarsie,1
22746368,23,Shared room,Rego Park,1
22747377,40,Private room,Bedford-Stuyvesant,2
22923312,199,Entire home/apt,Long Island City,0
22983671,190,Entire home/apt,Murray Hill,2
23002312,250,Entire home/apt,Murray Hill,2
23312379,165,Private room,Upper West Side,2
23433585,31,Private room,Randall Manor,0
23466034,52,Private room,Williamsburg,2
23513769,80,Private room,Highbridge,2
23662000,45,Private room,St. Albans,1
23713463,70,Private room,Harlem,2
23718065,60,Private room,Long Island City,0
23875745,249,Entire home/apt,Williamsburg,2
23924218,105,Entire home/apt,Williamsburg,2
24080143,89,Private room,Chelsea,2
24288869,75,Private room,Ridgewood,2
24357562,89,Private room,Lower East Side,2
24475331,80,Private room,Chinatown,0
24621401,139,Entire home/apt,Upper West Side,2
24631587,215,Entire home/apt,SoHo,2
24714137,160,Entire home/apt,Lower East Side,0
24888436,125,Private room,Washington Heights,0
25186915,100,Private room,Red Hook,2
25206375,90,Private room,Greenpoint,2
25225344,130,Entire home/apt,Hell's Kitchen,2
25262795,100,Entire home/apt,Gravesend,2
25355282,30,Shared room,Bedford-Stuyvesant,2
25455908,99,Private room,Upper West Side,2
25674371,80,Entire home/apt,Queens Village,1
25784814,120,Private room,Hell's Kitchen,2
25798995,45,Private room,Bushwick,2
25829582,38,Private room,Rego Park,1
25889683,72,Private room,Upper West Side,2
26061712,105,Private room,East Village,2
26138483,70,Private room,Hell's Kitchen,2
26259541,94,Private room,Williamsburg,2
26280662,66,Private room,Park Slope,2
26386759,50,Private room,Bushwick,2
26440960,285,Entire home/apt,Hell's Kitchen,2
26682918,80,Private room,Sunnyside,0
26756546,345,Entire home/apt,Harlem,2
27173512,110,Entire home/apt,Crown Heights,2
27227840,110,Entire home/apt,Kips Bay,2
27284901,45,Private room,Ridgewood,0
27369713,60,Private room,Jackson Heights,1
27394897,113,Entire home/apt,Bensonhurst,2
27473250,65,Private room,Bushwick,2
27706017,90,Private room,Upper West Side,2
27832001,184,Entire home/apt,Financial District,0
27935275,600,Entire home/apt,Crown Heights,0
28002981,200,Entire home/apt,Prospect-Lefferts Gardens,0
28014733,38,Private room,Sunnyside,0
28154487,100,Entire home/apt,Bedford-Stuyvesant,2
28228445,250,Entire home/apt,Upper West Side,2
28381581,130,Private room,Morningside Heights,2
28467973,85,Private room,Crown Heights,2
28954400,110,Entire home/apt,Bedford-Stuyvesant,2
28961690,200,Entire home/apt,Clinton Hill,2
29074124,100,Private room,Hell's Kitchen,2
29283634,250,Entire home/apt,Williamsburg,2
29464708,300,Entire home/apt,East Village,2
29488512,225,Entire home/apt,Bushwick,2
29660984,46,Private room,Oakwood,2
29684187,65,Private room,Bedford-Stuyvesant,2
29699681,143,Entire home/apt,Williamsburg,2
29703038,191,Entire home/apt,Clinton Hill,2
29822259,48,Private room,Williamsburg,2
29924001,70,Entire home/apt,Prospect-Lefferts Gardens,2
30040019,182,Entire home/apt,Upper East Side,2
30085665,65,Private room,Flushing,1
30198140,40,Private room,Crown Heights,0
30264512,40,Private room,East New York,1
30346011,125,Entire home/apt,Lower East Side,2
30378751,250,Entire home/apt,Astoria,0
30387820,303,Entire home/apt,Chelsea,0
30392930,332,Entire home/apt,Tribeca,2
30450834,29,Private room,Jamaica,1
30504780,200,Entire home/apt,Williamsburg,2
30552071,550,Private room,Midtown,0
30554810,90,Entire home/apt,East Harlem,2
30565107,49,Shared room,Flushing,1
30586349,52,Private room,East Harlem,2
30591478,160,Private room,Harlem,0
30733899,70,Private room,Gowanus,0
30820590,130,Entire home/apt,Bedford-Stuyvesant,2
30939678,100,Private room,Clinton Hill,2
31040444,100,Private room,East Harlem,0
31067715,100,Entire home/apt,Fordham,2
31123490,279,Entire home/apt,Hell's Kitchen,2
31143457,250,Entire home/apt,Midtown,2
31149002,150,Private room,Morningside Heights,0
31154648,59,Private room,Clinton Hill,2
31315991,60,Private room,Williamsburg,2
31542976,70,Private room,Washington Heights,2
31575274,145,Entire home/apt,Bushwick,0
31950761,75,Private room,Flatbush,2
31980794,375,Entire home/apt,Upper West Side,0
