listing_id,host_id,neighbourhood_id,room_type_id,date_id,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
23781939,22866437,30728,2,682,300,2,2,0.13,2,0
23784498,1302843,30729,2,24,200,3,28,1.78,1,25
23784779,19909972,30730,1,51,160,2,129,8.27,1,3
23785875,137916804,30731,2,15,300,4,31,2.16,1,286
23788475,26921064,30732,1,30,90,1,70,4.46,2,21
23788708,154965091,30733,2,19,375,2,22,1.65,4,77
23789466,178507107,30734,2,856,100,2,7,0.45,1,0
23789480,37401126,30735,1,27,50,2,35,2.22,4,296
23790556,178520748,30736,1,14,89,1,114,7.97,1,38
23790744,113094141,30737,1,35,60,1,77,4.97,1,132
23791349,31427834,30738,2,584,100,1,13,1.16,1,34
23792606,178543960,30739,1,382,65,30,3,0.19,10,341
23792629,110965771,30740,1,3,100,1,0,0.0,7,71
23792656,176001804,30741,2,13,125,2,68,4.45,1,290
23792770,110965771,30742,1,3,100,2,0,0.0,7,0
23797329,178543960,30743,3,838,35,30,3,0.19,10,365
23799904,5962328,30744,2,40,85,30,3,0.2,15,256
23803334,16158622,30745,1,11,86,2,34,2.34,1,156
23803836,55339775,30746,2,3,30,4,0,0.0,1,0
23804690,40381599,30747,1,3,600,1,0,0.0,1,199
23804783,178473107,30748,1,413,99,1,10,0.96,6,31
23805007,4335164,30749,2,124,50,1,12,0.75,1,0
23807257,8662157,30750,2,6,270,3,23,1.56,1,17
23807600,178665352,30751,2,34,195,3,23,1.49,1,302
23807689,116839989,30752,2,27,110,30,54,3.4,5,193
23807788,178473107,30753,1,754,80,1,11,0.92,6,0
23808650,178675800,30754,1,639,85,6,2,0.14,1,0
23808715,26502283,30755,2,247,125,1,14,0.89,1,0
23808895,178654047,30756,2,3,190,1,0,0.0,1,53
23809758,21012470,30757,1,61,75,1,20,1.27,1,89
23809978,17129810,30758,1,14,55,2,7,0.53,5,188
23810398,178696800,30759,1,18,35,1,45,2.83,1,28
23810745,62127615,30760,1,218,48,7,2,0.14,1,0
23811416,4427689,30761,1,11,129,5,94,5.95,2,110
23811541,23255533,30762,1,27,139,3,10,1.24,1,189
23812583,4427689,30763,1,19,129,5,97,6.11,2,114
23818526,178743973,30764,2,3,400,30,0,0.0,1,90
23819961,791011,30765,2,3,240,2,0,0.0,1,81
23820164,3654624,30766,2,88,85,5,28,2.28,1,32
23820465,116839989,30767,2,99,105,30,25,2.54,5,235
23820538,28373054,30768,2,34,600,3,14,0.98,1,167
23820909,178636681,30769,2,39,110,3,11,1.05,1,90
23821848,14934881,30770,2,17,280,6,6,0.39,1,11
23822397,2793254,30771,1,15,75,3,25,1.62,3,167
23822436,7138847,30772,1,1480,50,2,1,0.07,3,0
23823959,173230953,30773,1,1556,40,2,7,0.46,1,0
23826739,34404232,30774,1,132,60,1,24,1.5,1,0
23827761,15784251,30775,2,1370,375,3,7,0.46,1,0
23827905,101438864,30776,1,61,30,1,89,6.03,2,94
23837148,175507083,30777,3,1556,45,2,2,0.13,1,35
23837898,178986313,30778,2,35,100,1,91,5.8,1,79
23838063,149073048,30779,1,40,67,5,34,2.31,1,102
23838400,72142281,30780,2,15,200,1,29,1.87,1,176
23838734,94219511,30781,1,15,65,6,12,0.75,2,8
23839013,148130073,30782,2,88,110,2,69,4.47,1,19
23839200,178303634,30783,1,86,49,6,48,3.13,2,5
23839890,151124394,30784,1,17,39,30,2,0.16,1,0
23839939,70307702,30785,2,18,199,3,36,2.44,1,293
23840030,179010070,30786,1,278,65,3,23,1.49,1,354
23840461,63417081,30787,1,528,45,30,1,0.1,8,318
23841282,13873488,30788,2,1155,196,3,7,0.46,1,0
23842204,38615080,30789,1,51,65,3,24,4.59,1,9
23842721,12387523,30790,1,49,47,2,27,2.05,1,272
23844034,2478424,30791,2,23,110,4,17,1.54,1,94
23849343,90534522,30792,2,60,240,3,6,0.4,1,0
23851659,4113106,30793,1,40,45,1,60,3.85,2,195
23852303,5091423,30794,2,1530,225,3,1,0.06,1,26
23852718,6527776,30795,2,364,200,2,13,1.01,1,3
23852841,9574706,30796,1,771,45,5,2,0.14,1,0
23855079,29100568,30797,2,1646,171,20,1,0.08,4,0
23855466,179187831,30798,2,3,70,1,0,0.0,1,364
23855867,173386569,30799,2,29,170,1,17,1.12,2,0
23856563,25497297,30800,2,25,125,2,10,0.84,1,8
23856708,27703207,30801,2,350,45,5,3,0.19,1,0
23857107,16308520,30802,2,125,150,3,8,0.51,1,66
23857159,14476858,30803,1,1433,106,2,1,0.06,1,0
23857515,64060155,30804,1,3,80,10,0,0.0,1,0
23857631,140057330,30805,1,8,50,1,37,2.39,7,45
23857837,140057330,30806,1,8,50,1,22,1.53,7,59
23858270,18768995,30807,1,158,90,3,34,2.24,1,231
23858353,154302755,30808,1,18,60,2,42,2.8,5,324
23858901,176246555,30809,2,78,154,3,5,0.35,1,80
23859194,179233527,30810,1,8,80,2,22,1.44,1,0
23859280,9808458,30811,1,1,65,1,2,0.21,4,364
23859490,9808458,30812,1,3,65,2,0,0.0,4,365
23859834,11274299,30813,1,1708,149,3,1,0.06,2,0
23860039,37626695,30814,1,1515,66,10,1,0.08,1,0
23860047,27615247,30815,2,563,150,14,3,0.24,3,3
23860219,152228055,30816,2,13,2990,2,69,4.36,1,237
23861367,21721684,30817,2,11,69,3,64,4.06,2,219
23861801,81510823,30818,3,40,30,1,99,6.31,1,67
23868986,178543960,30819,1,771,65,30,2,0.13,10,341
23869761,29326392,30820,1,394,31,2,1,0.06,1,0
23870093,6570552,30821,2,149,120,5,2,0.2,1,301
23870798,52443525,30822,2,6,140,2,23,1.51,1,0
23871290,3563802,30823,1,248,55,2,2,0.13,1,0
23872299,178059867,30824,1,78,50,1,62,3.9,3,172
23873057,13754273,30825,1,244,60,2,6,0.45,1,0
23874025,12243051,30826,2,859,179,29,2,0.36,96,333
23874196,179366206,30827,1,119,45,30,5,0.56,1,101
23874777,12243051,30828,2,53,187,29,1,0.71,96,332
23875454,179376942,30829,1,894,50,2,2,0.14,1,0
23875602,12243051,30830,2,3,179,29,0,0.0,96,333
23875745,10951481,30831,2,137,249,2,62,3.94,5,32
23876337,12243051,30832,2,17,182,29,2,0.21,96,259
23876348,179387087,30833,1,249,40,2,20,1.28,3,3
23876355,16597520,30834,1,656,60,3,6,0.42,1,156
23876927,146326976,30835,1,48,50,3,33,2.22,1,282
23877625,179397918,30836,2,49,175,2,60,3.88,1,297
23877781,8610441,30837,2,40,195,2,60,3.87,1,258
23879156,179387087,30838,1,249,40,2,41,2.59,3,0
23879304,179416315,30839,1,17,60,2,7,0.46,2,156
23881522,179442361,30840,1,375,75,3,5,0.36,1,67
23882152,2375125,30841,1,1393,40,2,1,0.07,1,0
23882240,10132406,30842,2,94,150,3,2,0.14,1,0
23884206,26921064,30843,2,3,115,2,0,0.0,2,0
23890947,24033115,30844,1,40,72,1,5,0.41,1,32
23892803,23839989,30845,2,74,95,4,4,0.31,1,9
23893916,8685999,30846,2,119,100,3,48,3.08,1,0
23894317,479432,30847,1,10,75,1,38,2.61,1,0
23894403,15356183,30848,2,27,250,2,5,0.63,1,0
23894929,3201625,30849,2,1381,1000,1,2,0.25,1,365
23895775,29099312,30850,1,350,60,1,3,0.22,1,0
23896110,175315624,30851,2,1061,163,7,7,0.48,1,0
23897524,6438952,30852,1,3,75,7,0,0.0,1,0
23898007,179594570,30853,1,269,48,4,1,0.07,1,0
23898727,2776635,30854,1,3,100,7,0,0.0,1,0
23899015,23422026,30855,2,3,125,3,0,0.0,1,125
23900717,100238132,30856,2,1281,339,3,34,2.26,12,0
23900919,20134221,30857,1,172,40,3,10,0.63,1,0
23900940,179619904,30858,1,8,60,1,72,4.64,3,175
23901030,100238132,30859,2,22,339,3,34,2.27,12,0
23901118,179619904,30860,1,8,65,2,16,1.15,3,180
23901252,100238132,30861,2,50,269,3,5,0.35,12,0
23901420,100238132,30862,2,339,269,3,5,0.36,12,0
23901526,100238132,30863,2,17,269,3,5,0.38,12,0
23901908,179634496,30864,2,3,300,2,0,0.0,1,0
23901975,43275413,30865,2,72,180,2,18,1.22,1,4
23902562,92696117,30866,2,64,200,4,47,3.31,1,0
23902905,1429710,30867,3,118,63,1,18,1.2,1,56
23903645,105699183,30868,2,66,65,6,2,0.13,2,9
23903960,179255065,30869,2,26,300,1,118,7.5,1,28
23905099,24288568,30870,1,29,100,1,54,3.45,1,45
23905542,1630247,30871,2,1032,95,2,9,0.58,1,0
23906042,179677211,30872,2,10,190,1,19,1.47,3,8
23913344,1338262,30873,2,50,300,7,1,0.16,3,224
23916900,83967077,30874,2,1547,231,3,4,0.27,1,0
23917121,179765779,30875,2,35,125,3,80,5.41,1,269
23917760,179778880,30876,1,4,45,2,45,2.95,2,337
23918528,20585393,30877,1,247,64,1,4,0.26,1,0
23918586,22710535,30878,1,1708,150,1,1,0.06,1,0
23918916,17315514,30879,1,193,50,7,1,0.07,2,0
23919286,179789963,30880,2,1498,115,3,3,0.2,1,0
23919507,39531110,30881,1,90,29,2,1,0.08,1,0
23920387,15654962,30882,1,3,50,1,0,0.0,1,0
23920657,132485563,30883,1,28,105,5,2,0.14,2,342
23921460,165257273,30884,1,210,40,30,1,0.11,3,342
23921983,165257273,30885,1,115,50,30,5,0.4,3,296
23922092,19472344,30886,2,25,199,21,14,0.91,1,0
23922930,179825270,30887,1,11,49,1,53,3.47,1,341
23924218,1966537,30888,2,283,105,2,13,0.82,1,0
23925434,1903663,30889,1,10,50,3,5,0.32,2,365
23925502,4162797,30890,1,28,45,10,2,0.19,1,13
23926049,6900478,30891,1,39,95,1,9,3.42,2,54
23926532,171198420,30892,1,14,47,3,19,2.38,2,12
23926896,5371388,30893,2,29,100,1,3,0.22,1,5
23932185,178543960,30894,1,96,65,30,1,0.3,10,341
23933041,14743478,30895,1,61,105,3,42,2.71,1,286
23934000,173362161,30896,1,61,50,2,51,3.29,6,176
23935141,282655,30897,2,13,175,3,52,3.58,3,222
23937502,17772042,30898,2,3,195,3,0,0.0,1,0
23937509,13020369,30899,2,3,225,4,0,0.0,1,0
23937672,179619904,30900,1,19,75,1,124,7.98,3,160
23937773,5628508,30901,1,430,45,2,7,0.46,1,0
23940102,80262218,30902,2,85,125,30,5,0.34,3,283
23940698,90878763,30903,1,3,75,2,0,0.0,2,0
23942226,37806504,30904,1,38,60,3,50,3.33,1,85
23942859,180005361,30905,2,11,148,1,55,3.59,1,123
23943070,180008916,30906,2,26,50,1,21,1.75,2,0
23943945,97964040,30907,2,1519,150,1,3,0.2,1,0
23943948,18598201,30908,2,104,1000,3,55,3.5,1,37
23946148,15817123,30909,2,13,135,5,56,3.78,3,10
23946427,58390724,30910,2,1021,140,2,19,1.23,1,165
23946641,10661558,30911,1,27,159,1,67,4.29,4,0
23946797,65059624,30912,2,11,50,3,118,8.06,1,4
23952724,121379512,30913,1,3,44,20,0,0.0,2,0
23955297,30021975,30914,1,978,49,2,2,0.15,1,1
23955348,180126576,30915,2,72,600,5,70,4.49,3,6
23956264,128785861,30916,1,1522,70,1,13,0.93,2,0
23957636,19640594,30917,2,3,295,75,0,0.0,1,55
23957942,46498586,30918,2,88,200,2,2,2.0,1,32
23958542,180154611,30919,1,68,49,2,16,1.24,3,346
23959939,10606156,30920,2,3,175,5,0,0.0,2,0
23960224,17631089,30921,1,455,45,6,2,0.15,1,0
23961249,127437059,30922,1,30,35,2,26,1.68,1,79
23961333,180180858,30923,2,68,180,5,7,0.65,1,35
23961376,154266431,30924,1,18,100,3,45,3.53,3,6
23963981,180208872,30925,2,4,155,1,82,6.97,1,302
23964318,180212824,30926,1,272,80,1,23,1.46,5,0
23964830,180219381,30927,1,88,70,2,73,4.69,1,260
23965055,79298323,30928,1,558,38,3,15,1.03,3,163
23965460,157141199,30929,1,119,70,5,5,0.41,2,90
23966710,169166409,30930,1,13,38,1,40,2.61,2,48
23970993,32909393,30931,1,8,75,2,70,4.6,1,1
23973305,88394152,30932,2,40,120,3,20,1.33,1,157
23974919,25364341,30933,2,70,200,3,1,0.07,1,16
23975246,6111084,30934,2,52,160,3,4,0.35,2,46
23976566,105124052,30935,1,374,28,1,35,2.25,1,43
23976700,7988008,30936,2,331,210,1,16,1.04,1,318
23978220,180347935,30937,3,3,37,1,0,0.0,1,0
23978509,178303634,30938,2,319,120,5,2,0.13,2,0
23979192,15538912,30939,2,786,77,3,3,0.2,1,0
23979650,50698186,30940,1,50,80,2,4,0.27,1,0
23979686,3894475,30941,2,3,150,2,0,0.0,3,0
23980151,180379038,30942,2,1746,124,1,2,0.13,1,0
23980153,180378787,30943,1,954,30,3,1,0.07,1,0
23980622,180380802,30944,1,202,65,1,11,0.71,4,365
23986569,180380802,30945,1,72,65,1,4,0.28,4,365
23988427,64194344,30946,1,3,55,1,0,0.0,1,0
23989379,180467103,30947,2,659,90,7,1,0.13,1,24
23990013,39865251,30948,2,1004,225,2,1,0.07,1,0
23990128,82834850,30949,1,647,48,6,2,0.13,1,0
23990829,10218953,30950,1,51,39,2,12,0.81,1,4
23990868,4447548,30951,2,29,88,2,8,0.56,1,18
23992091,78441349,30952,2,17,159,2,1,0.16,3,191
23992731,68350188,30953,2,463,99,4,10,0.72,1,0
23992737,4841646,30954,1,65,40,1,24,1.68,1,0
23992829,20855056,30955,1,224,35,4,5,0.32,1,0
23993066,160325910,30956,2,3,115,4,0,0.0,1,0
23995936,180548427,30957,2,51,620,4,38,2.52,1,309
23996251,135510002,30958,3,1547,75,2,8,0.52,1,0
23996479,303939,30959,1,125,37,2,53,3.4,6,341
23996716,44352618,30960,2,29,200,2,37,2.51,1,8
23997663,2373120,30961,1,21,75,5,9,0.6,2,336
23998608,15344412,30962,1,11,50,1,38,2.64,3,88
23999822,90629446,30963,1,3,120,1,0,0.0,1,0
24000030,64892392,30964,2,98,95,3,5,0.37,1,5
24000797,19202612,30965,2,1032,80,3,13,0.86,1,0
24006208,53778891,30966,1,35,50,2,20,1.4,1,334
24014159,167098774,30967,1,137,55,2,27,1.74,3,362
24014307,180720187,30968,1,418,48,3,3,0.19,1,0
24016646,16275624,30969,2,236,100,3,3,0.2,2,0
24016962,180744564,30970,2,35,99,1,36,2.39,1,350
24017521,117675375,30971,1,26,74,7,26,1.7,2,26
24017674,14856361,30972,1,40,65,1,59,4.13,1,43
24018753,105315535,30973,2,96,158,30,2,0.2,3,5
24019172,9263105,30974,1,13,40,30,1,1.0,2,71
24019698,100965471,30975,2,1622,119,2,3,0.2,1,0
24020883,180781689,30976,2,104,325,1,61,4.49,2,129
24021725,16962957,30977,2,226,215,1,52,3.34,4,51
24022079,15266695,30978,2,3,120,7,0,0.0,2,232
24022413,4094332,30979,1,86,65,3,51,3.71,1,62
24022943,20805,30980,2,3,90,4,0,0.0,1,0
24024322,111978355,30981,2,24,230,2,30,2.97,2,51
24024456,111978355,30982,2,10,188,2,35,2.26,2,140
24024496,31671247,30983,2,376,140,2,17,1.24,1,7
24024721,175019394,30984,1,11,60,1,138,8.87,6,177
24033132,51038,30985,2,40,95,2,69,4.52,6,327
24033812,180892493,30986,1,1016,100,1,1,0.06,1,0
24034429,180897611,30987,2,17,175,2,5,0.34,1,15
24034853,18168381,30988,1,6,45,3,7,0.46,1,0
24034953,25096301,30989,1,72,70,2,9,0.63,2,3
24034969,40218949,30990,1,8,60,1,35,2.34,1,94
24035864,20154516,30991,1,194,95,6,22,1.47,1,0
24036655,49219601,30992,2,564,70,1,2,0.19,1,0
24037479,16094075,30993,2,278,119,3,8,0.58,1,41
24038323,32720219,30994,1,34,120,4,10,0.66,2,8
24038899,10828579,30995,2,557,115,7,7,0.48,2,0
24039069,154860771,30996,2,79,125,1,21,1.44,1,25
24039582,14795719,30997,1,86,45,6,30,2.06,1,21
24039926,180945232,30998,1,19,89,3,9,0.58,1,32
24040279,4365496,30999,1,40,75,2,43,3.04,2,0
24041042,12307951,31000,2,86,240,3,9,0.63,1,17
24041447,2496897,31001,2,3,199,4,0,0.0,1,13
24041631,23831257,31002,1,254,40,7,6,0.45,2,216
24041916,179382251,31003,2,8,100,7,24,1.99,1,260
24042332,56917612,31004,1,51,60,1,16,1.2,1,21
24042606,91427536,31005,1,147,45,5,5,0.58,2,3
24042844,143052745,31006,1,87,50,1,33,2.14,4,75
24043603,4181378,31007,2,15,175,2,20,1.67,2,357
24044039,180991373,31008,1,226,60,1,38,2.68,5,0
24044352,5044922,31009,2,413,99,7,3,0.27,1,0
24046484,139124384,31010,1,668,70,20,26,2.15,1,0
24056066,23989761,31011,2,18,260,1,38,2.56,1,86
24057278,161899037,31012,2,15,159,2,39,2.68,7,61
24057583,181108819,31013,2,278,60,1,54,3.48,1,361
24058869,81022597,31014,2,3,100,3,0,0.0,1,0
24060140,29127683,31015,2,50,78,3,4,0.31,1,13
24062062,22002554,31016,2,50,180,7,3,0.22,1,1
24062588,17132917,31017,2,894,80,3,1,0.07,1,0
24065326,16835514,31018,2,87,250,3,16,1.05,1,41
24065408,1583742,31019,1,35,50,2,31,2.04,1,0
24065918,35996743,31020,2,309,118,2,3,0.21,1,0
24066280,100128949,31021,3,147,42,1,54,3.48,4,66
24066510,21563231,31022,1,650,69,3,7,0.46,1,172
24075491,8185223,31023,1,3,42,90,0,0.0,1,90
24075850,4227606,31024,1,17,100,3,13,0.88,2,0
24077483,116482644,31025,1,56,110,1,67,4.51,2,0
24077570,22923979,31026,2,14,155,2,13,1.28,1,53
24078552,36576422,31027,2,8,150,2,31,2.04,1,89
24078852,181300842,31028,2,36,119,2,12,1.07,1,0
24080143,44292356,31029,1,61,89,30,30,2.73,1,105
24080464,19445501,31030,2,11,399,2,20,1.38,1,78
24082591,44303500,31031,2,25,275,2,7,0.52,2,0
24082871,50545016,31032,2,1616,150,21,1,0.06,1,0
24083340,13460416,31033,2,18,140,2,6,0.41,1,0
24083686,181344112,31034,2,207,199,2,8,0.54,1,0
24083746,32434287,31035,1,184,65,3,1,0.07,1,0
24085451,47929235,31036,1,6,100,7,68,4.39,1,77
24086178,6523823,31037,2,1004,103,5,1,0.07,1,0
24086457,181372846,31038,2,72,649,3,38,2.59,1,199
24086562,178833771,31039,1,118,85,2,29,1.93,3,78
24086704,106460468,31040,1,216,79,3,45,3.0,4,59
24089034,181397986,31041,2,35,96,1,50,4.37,2,257
24095408,156955078,31042,1,40,70,2,41,2.73,1,14
24096651,161441682,31043,1,94,57,1,9,0.6,1,0
24096826,18389214,31044,1,962,274,3,3,0.24,1,238
24097816,2163683,31045,2,3,250,50,0,0.0,1,0
24098320,10222758,31046,1,51,90,3,54,3.68,1,69
24099108,179436298,31047,2,14,100,1,4,2.26,2,365
24099296,22543458,31048,2,51,412,1,69,4.45,4,133
24100492,22543458,31049,2,14,412,30,54,3.48,4,227
24101160,22543458,31050,2,8,412,30,69,4.45,4,234
24103241,13899187,31051,1,3,50,7,0,0.0,1,0
24103404,656978,31052,2,3,148,3,0,0.0,1,0
24103428,179351232,31053,2,364,120,2,6,0.41,1,334
24103912,19303369,31054,1,564,41,30,1,0.1,37,1
24104871,178473107,31055,1,17,70,1,16,1.22,6,32
24105281,29582228,31056,1,1480,90,4,1,0.07,1,6
24105640,178473107,31057,1,40,99,1,22,1.88,6,45
24114389,180661875,31058,1,954,10,1,2,0.13,1,0
24114571,6568865,31059,2,3,69,30,0,0.0,1,99
24115364,11582560,31060,1,299,54,5,22,1.45,1,5
24115562,55948559,31061,1,48,35,1,6,0.4,4,0
24116050,14573346,31062,1,77,39,7,1,0.41,1,0
24116631,5740704,31063,2,3,82,7,0,0.0,1,0
24116708,279067,31064,1,3,40,7,0,0.0,1,53
24116969,162290659,31065,2,99,148,2,3,0.21,1,5
24117055,181651082,31066,1,15,60,1,10,0.92,3,164
24117765,10642957,31067,2,1536,130,3,2,0.15,1,0
24118031,4924711,31068,2,51,95,2,37,2.89,1,193
24119086,6636052,31069,1,51,65,2,62,4.14,1,9
24119328,8612450,31070,1,906,20,3,4,0.26,1,18
24119876,181679481,31071,2,8,190,3,21,1.49,1,327
24120512,17200390,31072,1,3,60,12,0,0.0,1,14
24121036,24591977,31073,1,154,55,4,25,1.67,2,0
24121842,24591977,31074,1,1021,49,7,41,2.67,2,0
24121885,81013659,31075,1,88,100,3,64,4.19,2,275
24122599,14905006,31076,1,27,52,1,11,0.81,1,0
24122725,181711840,31077,1,78,35,2,24,1.56,2,365
24122836,181710793,31078,1,35,45,1,96,6.56,3,44
24129287,163703392,31079,1,364,41,1,18,1.19,1,0
24130728,11542546,31080,2,1043,275,4,2,0.13,1,0
24131620,26930091,31081,2,50,265,30,4,0.35,1,322
24131689,62176119,31082,2,125,250,4,15,1.0,1,57
24131817,91332497,31083,1,290,130,2,3,0.48,1,0
24131843,14742776,31084,1,1347,55,4,3,0.2,1,0
24132058,60617669,31085,2,894,365,2,1,0.07,4,0
24132282,642986,31086,1,12,70,15,6,0.42,1,321
24133060,20771576,31087,3,1706,30,3,5,0.32,2,0
24133244,117510818,31088,2,18,225,3,28,1.87,1,323
24135740,177353847,31089,2,35,650,4,11,0.75,4,164
24136172,1844352,31090,1,403,95,5,10,0.7,2,0
24136557,177353847,31091,2,1322,500,4,6,0.4,4,121
24136587,80770105,31092,2,3,244,3,0,0.0,1,345
24136740,177353847,31093,2,52,750,4,19,1.27,4,151
24137279,7199637,31094,1,647,46,3,4,0.26,1,0
24137323,181851683,31095,1,3,40,1,0,0.0,1,83
24137748,181858292,31096,2,98,140,2,34,2.27,1,0
24137869,1261480,31097,1,3,1500,2,0,0.0,2,192
24137890,67785571,31098,2,173,140,1,3,0.2,1,0
24139165,8072802,31099,2,15,199,30,15,1.03,2,55
24139687,1767221,31100,3,3,80,5,0,0.0,2,363
24140119,181885526,31101,1,4,69,1,91,5.95,1,90
24140198,85506502,31102,2,458,188,30,3,0.2,1,0
24140556,36818639,31103,2,1622,100,2,6,0.39,1,0
24147123,4857962,31104,2,388,235,3,5,0.32,1,3
24149436,6792120,31105,2,123,165,2,42,2.81,1,81
24151078,83231755,31106,2,665,55,2,4,0.26,1,0
24151964,7941100,31107,1,682,65,2,1,0.07,1,156
24153401,2011899,31108,2,1257,70,45,1,0.09,1,2
24153494,154965091,31109,1,6,125,2,29,2.03,4,43
24154729,37995238,31110,2,64,90,7,18,1.31,1,0
24155415,26315450,31111,1,1381,56,2,8,0.67,1,0
24156731,132856118,31112,2,1228,394,3,1,0.12,1,13
24156857,3156480,31113,2,66,172,5,4,0.27,1,0
24157013,182039779,31114,2,51,100,3,7,0.47,1,0
24157110,28422,31115,2,3,80,181,0,0.0,1,189
24158722,31404168,31116,2,945,142,20,4,0.3,1,0
24158806,142426920,31117,2,40,220,2,9,0.64,1,85
24158816,128610997,31118,2,30,264,10,17,1.19,2,94
24159289,41366374,31119,2,3,150,1,0,0.0,1,0
24160395,178145214,31120,2,23,200,2,43,2.8,1,102
24161365,2497606,31121,1,1488,45,6,1,0.08,1,0
24161582,182086879,31122,1,1522,150,2,8,0.53,2,0
24162064,182092241,31123,2,14,160,3,48,3.35,1,203
24162261,83377687,31124,2,88,135,2,46,3.08,2,141
24162615,178059867,31125,1,19,55,1,56,3.75,3,345
24162681,128217748,31126,1,11,50,1,114,7.57,3,363
24162696,1391408,31127,2,3,89,120,0,0.0,1,173
24164953,74291583,31128,1,224,49,1,6,0.4,1,11
24164956,132492053,31129,2,2,185,1,8,1.13,1,29
24166066,14678390,31130,2,18,180,4,31,2.14,1,10
24169179,182152235,31131,1,1253,70,2,33,2.33,2,17
24171777,6489789,31132,2,775,450,2,3,0.35,1,22
24172522,72923342,31133,2,1643,110,1,7,0.46,1,0
24175050,181827361,31134,2,3,125,7,0,0.0,1,247
24175236,13929249,31135,1,1393,72,1,2,0.14,1,0
24177410,112901574,31136,1,485,80,2,3,0.29,4,54
24177822,154258141,31137,1,463,44,2,30,2.06,10,322
24178083,179778880,31138,1,38,45,2,37,2.61,2,308
24178481,128217748,31139,1,19,71,1,85,5.6,3,317
24179288,154258141,31140,1,8,60,2,41,2.78,10,359
24179556,154258141,31141,1,123,65,2,29,1.9,10,356
24179803,72882190,31142,2,455,300,7,2,0.2,1,178
24181763,182260692,31143,1,15,99,2,67,4.59,2,295
24181925,128217748,31144,1,11,79,1,75,4.91,3,295
24182137,100238132,31145,2,547,339,3,28,1.93,12,0
24183293,48182426,31146,1,319,58,1,3,0.2,1,0
24184615,75479604,31147,1,444,90,1,24,2.18,2,0
24185045,13204586,31148,2,3,175,3,0,0.0,1,0
24186326,10915812,31149,2,11,158,2,20,1.34,1,2
24186601,20367358,31150,2,5,145,28,2,0.23,1,278
24186775,17183013,31151,1,15,60,2,47,3.12,1,134
24187794,29582882,31152,2,86,99,2,54,3.54,1,98
24188354,49704571,31153,2,36,80,30,5,0.42,8,161
24194478,182363374,31154,1,13,85,1,57,3.78,7,16
24199249,182411776,31155,1,31,115,1,37,2.55,1,128
24199400,70162513,31156,1,856,52,1,3,0.2,1,0
24200751,47424665,31157,2,11,280,2,42,3.44,2,108
24201129,25635056,31158,2,115,250,2,12,1.33,1,7
24202365,182440062,31159,1,6,55,1,7,0.55,2,157
24203680,9756051,31160,2,413,100,3,6,0.44,1,8
24203813,51510730,31161,2,887,195,1,6,0.49,1,0
24204269,7360975,31162,1,23,80,3,15,1.25,1,88
24204338,63929490,31163,1,19,100,7,18,1.25,1,45
24204341,4127752,31164,1,529,55,4,5,0.35,1,0
24204582,50941579,31165,2,726,120,5,1,0.09,1,34
24205303,34364912,31166,2,88,300,2,14,0.95,1,87
24205351,100238132,31167,2,50,339,3,30,2.07,12,0
24206202,182472967,31168,2,24,140,3,1,1.0,1,65
24206224,10771238,31169,1,3,53,2,0,0.0,3,188
24207804,182488531,31170,3,29,21,1,21,1.64,2,260
24207931,182326270,31171,2,26,125,4,58,3.8,1,78
24208472,55468128,31172,1,216,47,1,64,4.33,7,278
24208760,56905821,31173,1,1203,180,2,29,1.96,1,0
24208976,1218837,31174,1,304,58,2,1,0.07,2,0
24209867,1218837,31175,1,3,58,2,0,0.0,2,0
24210296,97015202,31176,1,52,150,1,61,4.11,1,8
24210400,20486410,31177,1,11,120,1,75,4.93,1,134
24217712,842091,31178,1,61,47,3,55,3.67,2,12
24222051,154949847,31179,2,11,288,3,36,2.93,2,109
24223406,154258141,31180,1,39,65,2,40,2.65,10,343
24223602,182086879,31181,2,14,300,7,17,1.22,2,129
24226102,34358062,31182,1,597,104,2,1,0.07,1,0
24226175,12002279,31183,2,17,160,5,20,1.43,1,0
24226286,21466891,31184,2,3,250,5,0,0.0,2,0
24226511,3734637,31185,2,3,186,1,0,0.0,3,0
24226528,1525346,31186,1,299,73,4,25,1.64,1,48
24226842,17477908,31187,2,23,195,30,3,0.21,10,311
24226955,7461066,31188,2,50,200,7,1,0.16,1,0
24227739,43463232,31189,1,392,100,7,7,0.5,2,365
24229031,182363374,31190,1,866,300,1,8,0.53,7,14
24229203,4391922,31191,2,351,150,2,19,1.27,1,0
24230067,5132019,31192,2,982,190,2,8,0.54,1,3
24230182,127412674,31193,1,68,75,2,28,1.91,2,342
24230591,24175837,31194,1,107,81,4,6,0.39,2,0
24231655,37417547,31195,1,161,25,2,2,0.14,1,0
24232076,8591292,31196,2,40,275,3,20,1.36,1,359
24232309,139946116,31197,1,200,60,7,1,0.07,1,365
24232645,157967816,31198,2,216,180,2,49,3.52,3,233
24232774,41869421,31199,1,166,90,2,1,0.1,1,343
24234030,39083533,31200,2,3,222,2,0,0.0,1,32
24234359,2560891,31201,2,207,95,7,6,0.45,1,19
