listing_id,listing_name
18493375,Shared flat in Bushwick. Bright & close to train.
18496255,Beautiful Park-view Home in Flushing NYC
18496331,Lofty Living: Private Room
18496902,Lovely Clinton Hill Home Away From Home
18498466,Sunny Duplex Oasis: 2 Bath+Roof—Williamsburg Loft
18499050,Sunny Garden Apt in Historic Park Slope Brownstone
18499074,Cozy spacious rooms with natural sunlight
18500556,Fully renovated beautifully furnished two bedroom
18500972,Spacious 1 BR/1 Bath in Ridgewood
18502246,Private Room in Sunny Beautiful Kosher Apartment
18503701,Oriental Room in Upper Manhattan near Central Park
18503779,Spacious Bohemian Duplex 1BR E Wburg Yard Roof
18503789,Private room in a privately own 3 story brownstone
18504151,Seaport Water Front Private Studio
18504631,convenient location 1 min walk to bus station
18505453,Studio Apartment in UWS
18505594,"Cozy, Light-Filled Room in Brooklyn"
18506292,Ultra Lux Central Park/ Columbus Circle 2 bedroom
18506359,"Luxurious, Spacious Loft in Williamsburg"
18506841,SPACIOUS MANHATTAN TOWNHOUSE 2BR Apt Sleeps 6
18507671,Shared room at Lincoln Center
18507990,Cozy One Bedroom in a Private House.Safe & Quite.
18508209,Charming Bedroom
18508470,Adorable Cozy room with lots of light
18508959,Lovely 2 bdr apartment Williamsburg w private yard
18510340,Sunny Upper East Side Studio
18515889,Amazing room w/ private bathroom in hip Bushwick!
18516072,CENTRAL PARK WEST BRIGHT AND SPACIOUS
18516103,Cosy place in the West Village
18517584,Amazing 2-bdrm apartment in Greenpoint with garden
18518678,"Dreamy, sun-filled South Harlem 1 bed!"
18519818,Sunny Bedroom in Prospect Park South
18520516,Rare Designer-Decorated Loft in Prime Williamsburg
18521860,Skylight Suite on Park Block
18522181,Beautiful in Brooklyn - Perfect for Groups!
18522547,Stunning And Stylishly Furnished Apt In Bushwick
18523182,Cozy private room in a two-bedroom apartment
18523629,"Spacious, sunny, stylish FAMILY 3-bed, 2-bath apt!"
18523918,Peaceful sunny flat with backyard
18525915,Cozy 2 Bed 1 Bath Amazing Location With Balcony
18526162,Gone with the Wind
18527060,Cozy bedroom in Bed stuy!
18527437,Spacious One bedroom in Hip Bushwick Brooklyn
18535402,Cozy room in Bayside Queens
18540170,Great room across the street from the High bridge
18540856,Beautiful Brooklyn Brownstone
18541736,Charming Greenwich Village Oasis
18542490,Brownstone Parlor in Crown Heights
18543045,Room in Bright and Spacious East Village Apartment
18543400,"Cozy, Quaint and Quiet Private Room"
18544441,URBAN DWELLING
18546552,Large 1 Bedroom in South Brooklyn
18546787,Charming safe beautifully furnished
18547076,Greenwich Village 1 Bedroom
18547663,NYC East village luxury apt featured in Timeout!
18548112,Cozy and GREAT Stay in the West Village heart ❤️
18548561,"Sunny & Spacious 1BR w/Porch, W/D, Huge Kitchen"
18549136,Upper West Side - Huge 1 Bdrm in a Luxury Bldg
18549222,Private room in Astoria  close to Manhattan
18550111,LORIMER L TRAIN 5 minutes to the city
18550366,Midtown East Apt
18550867,The Bridge Complex
18550947,Private large room in prime Manhattan location
18551084,Large room in sunny Prime Williamsburg pad.
18551196,Private Room and Backyard in Modern Apartment!
18559902,Central Park View 5th Avenue
18560104,Airy One Bedroom Apartment in Prime Crown Heights
18560569,Central Park north spacious residence
18560625,Beautiful Private Bedroom by Prospect Park
18561200,Clean and Comfortable Room at Central Park North
18561365,Artist Apartment Fort Greene / Clinton Hill
18561618,Comfy & Cozy Space in the Upper West Side
18561753,Spacious and stylish Soho 1-Bedroom
18562269,Excellent one bedroom apt for Bklyn Half runners!
18563383,Room in Hell's Kitchen Duplex Apartment
18564694,Affordable and Cozy Room
18565097,Bohemian Duplex 1BR Pvt BA Lounge E Williamsburg
18565588,Sunny bedroom off Prospect Park
18565752,"""WELCOME TO BROOKLYN"" PARK SIDE VIEW STUDIO APT"
18566324,"Large, cute and cozy one-bed apartment"
18566623,Spacious 1 bedroom. Best water pressure in NYC!
18566802,"Beautiful Luxury Studio, Heart of Theater District"
18568023,"Refreshing Room in the Heart of Bed Stuy, Brooklyn"
18568171,"Affordable, Cozy, Skylit Room in Renovated House"
18568551,Modern Williamsburg Studio
18569142,Amazing Apt. in the heart of Williamsburg!
18569279,"ENTIRE HOME- UPPER EAST SIDE, NYC"
18569422,Private room in beautiful home in Crown Heights
18570075,SUPER CLEAN.
18570121,Sunny & Quiet - Entire 1 bedroom Apartment
18571803,Luxury Apartment - Tranquil Sunny Bedroom!
18572271,Private bedroom in 2 bed 2 bath UWS
18573121,LUXURY 1BR ON EAST 44TH~DOORMAN/LAUNDRY
18577672,Brooklyn home
18577989,Air Mattress in a Private Room in Bed-Stuy
18579416,"Entire, Immaculate 1-Bedroom CHELSEA APARTMENT"
18579690,HOUSE WITH 2 ENTRANCES 15min TO MANHATTAN
18582592,Spacious and sunny 2-bedroom apt in Park Slope
18582792,"""HELLO BROOKLYN"" PARK SIDE VIEW NEWLY RENO APT."
18583072,"Large Room in Brooklyn Townhouse, Great Location"
18583467,Great place for one or two.
18583921,Spacious Private Bedroom in Hip Bushwick
18584089,"Clean, quite, and near a lot of transportation"
18584180,CHARMING CHELSEA BROWNSTONE STUDIO NEAR HIGHLINE
18584411,2BR luxury apt in Midtown East
18584742,Cozy room across the street from the high bridge
18585458,Cozy Two Bedrooms Home Away From Home  Getaway.
18585546,"Spacious Private 1BR apt,common area in UES/Harlem"
18585784,Lovely bedroom in Bushwick
18586018,3 BDR APT AND ROOFTOP ONE TRAIN STOP TO MANHATAN
18586787,Sunny Prime Williamsburg Location with Backyard
18586873,Large Luxury Condominium In the Heart of Manhattan
18587083,2 bedrooms in luxury duplex
18591642,EASY RIDE TO MANHATTAN FROM THIS COMFY ROOM!(C)
18592160,"Quiet one bedroom in LES, Great location!"
18593138,"Luxury Master Suite - Sunlit, Private floor + bath"
18595831,"The Locals House // Best Location, Nicest Home"
18596194,Cozy Studio with private entrance
18596197,Great  apartment ( W48 street )
18596546,Cozy 1BR Home in Upper Manhattan w/ Amenities
18596772,Apartment w/ 2 bedrooms in the heart of E. Village
18597408,Huge sunny bedroom in Bushwick brooklyn!
18597754,Sunny 1BR Near Train (Greenpoint/Williamsburg)
18597908,Two Whole Floors On the Brooklyn Waterfront
18599156,Great Studio ( Midtown West 48th street)
18599224,Hudge room Bushwick
18599296,Comfy Entire Studio Apartment Near Central Park
18599352,Studio in Midtown West ( W48th  Street )
18600659,One big sunny cozy room with a king and a twin bed
18601353,Spacious bedroom in Brooklyn - Great for couples!
18602201,Gorgeous Cozy Getaway In Harlem 1 Block From Train
18605919,"Brooklyn, Williamsburg -  Room w/ Private Bathroom"
18606237,Cozy bedroom in historical home.
18609316,"Manhattan- sofa bed, private room, no deposit"
18609555,Beautiful Brooklyn Bedroom
18610314,2BR/2BATH Luxury-Sweeping Skylines
18610539,Garden-level apartment in historic Cobble Hill
18610543,"Huge, Sunny Apartment for Backpackers - Park Slope"
18610544,Cozy Room in Gramercy
18610554,"Private bedroom, Queenbed on suite bath and closet"
18611347,Huge private bedroom
18611605,Lovely Room in Brooklyn
18611872,"Sunny bedroom, cozy townhouse in Buschwick"
18612291,Private One Bedroom
18612722,2b2b apt in a luxury building
18612788,Awesome loft with Amazing views
18612976,Audrey's Escape
18613550,Spacious Private Room by the East River
18613981,Beautiful bedroom in Quiet House
18614596,Downtown Triplex- Spacey East Village Entire Apt
18615054,Cozy room in charming home
18615497,Comfortable space in Brooklyn
18615898,Welcoming home in the ❤️ of NYC!
18615903,Private Bathroom & Communal Cat in Large Sunny Apt
18615964,1 BEDROOM apartment in Brooklyn
18616208,"Modern Townhouse for Photo, Film &  Daytime Events"
18616217,"Local West Village, Manhattan Apartment"
18616234,UPPER EAST SIDE PRIVATE ROOM!
18616809,Sunny 2BR Prime Williamsburg with backyard
18617060,Private Sunny Room in Bushwick
18617195,Spacious one bedroom appartement - Williamsburg
18617676,Spacious apartment in the Lower east side
18619857,Ms. Dee Comfort Zone
18624243,Sunny & cozy 1BR in the heart of Fort Greene
18625919,Cozy Studio Apartment with Spacious Backyard!
18626606,NYC. Central Park West. Prime Spot!
18628912,Unique Upper East Side apartment with backyard
18629326,Spacious bedroom in colorful apartment
18629621,Bushwick Studio with Private Porch
18630660,Charming Bohemian East Village Apartment
18632197,Quiet Private Room in Scenic NYC Neighborhood
18632502,"Charming Carroll Gardens, Brooklyn Apartment"
18632582,Brooklyn Dream Home + Private Patio
18634847,Huge room in a clean brownstone in Brooklyn.
18635370,Fantastic Sunny peaceful room in Riverdale
18635942,Beautiful Studio Apartment on the E70th St
18636030,"Cozy, private room in Morningside Heights"
18636622,Quaint 1 Bedroom in Historic Home
18637270,"Cute, spacious room in Crown Heights"
18637912,Family-friendly Bright Studio in Our Brooklyn Home
18638015,Clean Comfy Private Room in Heart of Williamsburg
18638573,Adorable room in Astoria - 20 mins to Manhattan!
18638985,PRIME WILLIAMSBURG- Spacious 4BR Bohemian Oasis
18645286,Sunny & cozzy room in beautiful apartment
18646075,A Chic Harlem stay
18646653,Upper East Side 1 bedroom near Central park
18647180,Beautiful Dupl Brooklyn Apartment w/ a Big Terrace
18647217,Cozy Contemporary Couch by Central Park
18647731,East Village Studio Apartment
18648243,Contemporary Room Close to Columbia & Central Park
18648360,Modern Brooklyn brownstone in prime location
18648591,Crown Heights Air Bnb/Sublet
18649105,Large 1 Bedroom in Astoria/Long Island City!
18649351,"BEST LOCATION, ONLY 5 MIN TO MANHATAN."
18649806,Cozy 1 Bedroom with Queen bed
18649822,Union Square Private Sunny Dream Home
18650087,Red Flower
18650569,A Home Base in Brooklyn
18652220,Williamsburg Sanctuary
18652544,Beautiful One bedroom in Midtown Manhattan
18655599,Luxury Studio Apartment in Downtown Brooklyn
18655815,"Spacious, sunny room in Upper West Side, Manhattan"
18655886,Spacious Bedroom in Duplex
18655992,Private Room in the Heart of Brooklyn!
18656413,Comfy Wall Street Apartment
18656661,Private Bedroom in Artist's Apartment
18657209,Private Room and Bath in the Lower East Side!
18662619,Renovated Modern Home Ideal for a FAMILY!
18662664,Spacious Private Room - Newly Renovated Harlem Apt
18662841,Loft Studio in Clinton Hill/Bed-Stuy Brooklyn
18664875,"Carroll Gardens Brooklyn, Sunny and Modern Triplex"
18666583,Cozy sleeping nook in the heart of Brooklyn!
18666975,"PRIVATE, QUIET, Clean NY APT. 3mins to JFK Airport"
18667184,Easy trip to Manhattan!  Large Private Garden!
18667956,Bushwick Chef's house
18668037,Private room in Harlem-Sublet or short term stay
18668571,Beautiful apt w/terrace Bushwick. 1block frm train
18668594,Bed-Stuy Artists Retreat
18669019,"Entire Apt – 2 BR/1 BA – beautiful, block from L/M"
18669496,Med. sized bdrm in Historical house on Staten Isl.
18669801,Huge Private Room in New York 10minute to Midtown
18670480,Sunny Art + Plant Brownstone Apartment
18671835,Private Room with Skyline View. Near LGA airport
18672921,Spacious yet Cozy Room in Manhattan
18673613,Midtown West
18674105,Charming East Village One Bedroom
18675061,Private Room in beautiful UWS - Great Location!
18675083,Lux apt
18675215,Modern Sunny Midtown Gem
18675599,Large Place bushwick with furniture
18676837,"Private Room & Entrance, Two Blocks from Times Sq!"
18680331,1 bedroom apartment in Morningside Heights!
18682735,Penthouse studio @ Manhathan
18682763,Spacious & Charming Apartment in Bedstuy
18683699,"Private, artsy room steps from Prospect Park!!"
18683879,Spacious studio in midtown Manhattan
18685854,PEACE AND TRANQUILITY
18686269,Amazing duplex with garden
18686390,Cozy Studio in the Heart of the East Village
18686501,A quite full-size bed living room at upper west
18686508,Modest Room in a Quiet Brooklyn Home
18686817,Large bright friendly bedroom apartment
18688150,"""Chill"" Private 1BR Close to A,C,B,D,2,3"
18689454,Private sun-filled 1-bedroom apt with own backyard
18689588,Sunny Brooklyn Studio: 25 min to central Manhattan
18690466,Spacious 2bed private rm close St.BarnabasHospital
18690651,Private Spacious Bedroom in Upper Manhattan
18690921,PRIME LOCATION/SUNLIT ROOM
18691084,Spacious and sunny room in Williamsburg
18691204,Luxury Apt in Williamsburg + Huge private terrace
18691948,Beautiful NYC bedroom and neighborhood!
18692028,MODERN 3 BEDROOM APT IN THE HEART OF BROOKLYN
18692321,Amazing loft with a great view
18695104,Quiet private room in Manhattan Lower east side
18699576,1BR in the Heart of Williamsburg
18700004,Unfurnished 2 bedrooms for rent at the end of May!
18701095,Crown Heights Haven
18702075,Clean and large bedroom in a private house
18704012,"Great, light filled room with ensuite private bath"
18704413,Large Private Suite in Classic Brooklyn Brownstone
18704805,"East 12th st, Lux Studio in Greenwich Village**"
18705087,Times Square studio
18706173,Great 2 bedroom suite in Bed Stuy
18706845,Private Budget Room For Awesome Guests. #1
18706893,BEAUTIFUL 1 BEDROOM IN W 48 STREET
18707214,Sunny 2-bedroom in classic Brooklyn brownstone
18707698,"West Soho Apartment, One Bedroom"
18715285,Beautiful Brooklyn Vacation Rental
18716289,"Beautiful, Spacious, Luxury Fort Greene Apartment"
18716439,"Beautiful, rustic 1BD in HEART of Willlamsburg!"
18716602,Charming 2brs w/ private garden in Carroll Gardens
18716795,Lower Manhattan room - best part of town
18718070,Modern high ceiling loft
18718195,Private Bedroom in Manhattan
18719129,"Big room in Queens, close to all...皇后区大房, 近超市､地铁"
18719477,One bedroom in two bedroom
18719526,Townhouse Garden Apartment - Park Block
18719602,Midtown Convenience and Modern Comfort
18719762,AMAZING HOUSE 3 Bedrooms 3 Bathrooms.
18721027,Spacious NYC Apartment with a View
18721061,Grdn 2BD Sleeps 7 Pvt. Bath Near train⭐Mins to NYC
18721209,Bronx Wakefield Large Furnished Room
18721341,Unique Brooklyn Studio
18721845,Home home sweet home
18722146,"Prime Astoria Apartment, Beautiful and Convenient"
18722657,Charming Room in Sunlit 3BD Apt
18723095,FINANCIAL NEAR WORLD TRADE CENTER
18728915,Spacious Bushwick Studio
18728971,Huge Williamsburg Loft (true loft!)
18729143,Private Bedroom in Trendy Williamsburg Loft
18729447,Cosy bedroom in prime Williamsburg
18729461,Studio in Upper East Side
18729985,Bright  and cozy room 20 min away from Manhattan
18731029,Upper WestSide Manhattan Comfort 3
18731641,The Omaric
18732648,Large Private Bedroom in Cool Williamsburg Apt.
18734125,Large Industrial Loft In Bushwick
18734225,1BR in lovely Williamsburg apartment
18734320,"Easy, Comfortable and Convenient!"
18734427,"Nice space in Norwood, NYC"
18734568,"Room in sunny, relaxing apartment in Ft. George"
18735563,Furnished room available until June 4th
18735631,"Charming 1 Bedroom Apartment in Bushwick, Brooklyn"
18735653,Jupiter House
18736267,Bright and Tranquil Apartment
18736436,Garden Apartment of Eden
18736455,Lexington Av. Zen Garden Apartment
18736484,Minutes from JFK airport and famous mall
18736642,Super Spacious and Sunny Top-Floor 1BR in Brooklyn
18737053,"Private, cute, and cozy studio close to the subway"
18737220,Artists studio
18737235,Brooklyn Garden Apartment
18737594,Brownstone in Clinton Hill Brooklyn
18738138,Huge room with private bathroom in East Harlem!
18745141,Comfy Private Bedroom
18745314,Cozy Studio Apartment in Harlem/ Manhattan area
18745487,Private Studio-like room on the Upper West Side.
18745767,Large bright artistic apartment
18746696,"One Bedroom-One Bathroom in Greenpoint, Brooklyn."
18747972,Moore St. Bushwick Loft
18748038,RIVER VIEWS- EAST 52ND LUXURY 1 BR APARTMENT
18748170,Private bedroom in large sunny 3 BR/2BA
18750465,Beautiful studio in midtown Manhattan
18750505,Nicely Appointed Studio with Alcove for Bed
18750597,"Huge Brooklyn Brownstone Living, Close to it all."
18751192,Room with Unbeatable Manhattan Skyline View
18751261,"Park, Subway & All Conveniences"
18751687,Private room with private bathroom
18752307,The Regal Crash Suite
18753406,Large King size bed private entrance 5 mins to NYC
18753411,Private Room 2 Blocks From Central Park / UWS
18753645,Beautiful Brooklyn Apartment! Newly Renovated!
18755777,Nice and fully furnished room in Staten Island
18755951,Cute studio in perfect location near Union Square
18756112,Luxury 1 Bed Apt- Central Park View
18758108,Sunlit Room w/ private bath @ Upper West Manhattan
