neighbourhood_group,neighbourhood,latitude,longitude,neighbourhood_id
Brooklyn,Bushwick,40.69838,-73.91965,19910
Brooklyn,Gravesend,40.59744,-73.96964,19911
Queens,Astoria,40.75669,-73.91974,19912
Brooklyn,Bedford-Stuyvesant,40.68411,-73.94494,19913
Brooklyn,Sunset Park,40.65766,-73.99919,19914
Queens,Elmhurst,40.72381,-73.88688,19915
Brooklyn,Bedford-Stuyvesant,40.68536,-73.94358,19916
Manhattan,Harlem,40.80251,-73.95765,19917
Manhattan,Kips Bay,40.74182,-73.97898,19918
Brooklyn,Williamsburg,40.70856,-73.95469,19919
Brooklyn,Cypress Hills,40.68313,-73.87077,19920
Manhattan,SoHo,40.72705,-74.00419,19921
Manhattan,East Harlem,40.79335,-73.94527,19922
Manhattan,Midtown,40.75361,-73.97215,19923
Brooklyn,Bedford-Stuyvesant,40.68318,-73.93497,19924
Queens,Astoria,40.76248,-73.92422,19925
Manhattan,Upper East Side,40.76323,-73.95916,19926
Brooklyn,Bushwick,40.70604,-73.92232,19927
Brooklyn,Crown Heights,40.67559,-73.96066,19928
Manhattan,Theater District,40.7612,-73.98631,19929
Queens,Briarwood,40.70839,-73.80623,19930
Brooklyn,Cypress Hills,40.68398,-73.87039,19931
Manhattan,Harlem,40.8036,-73.94603,19932
Manhattan,East Harlem,40.80604,-73.94233,19933
Manhattan,Upper East Side,40.77968,-73.95307,19934
Manhattan,Lower East Side,40.71953,-73.98364,19935
Queens,Astoria,40.76938,-73.93227,19936
Queens,Jackson Heights,40.75109,-73.88049,19937
Manhattan,Gramercy,40.73266,-73.98412,19938
Brooklyn,Williamsburg,40.71169,-73.95827,19939
Manhattan,Harlem,40.80031,-73.95514,19940
Brooklyn,Bushwick,40.699,-73.92849,19941
Brooklyn,Crown Heights,40.67302,-73.94815,19942
Manhattan,Upper East Side,40.76301,-73.95994,19943
Brooklyn,Bushwick,40.69891,-73.93072,19944
Brooklyn,Bedford-Stuyvesant,40.69326,-73.93265,19945
Brooklyn,Bedford-Stuyvesant,40.68638,-73.92856,19946
Brooklyn,Park Slope,40.67595,-73.97635,19947
Brooklyn,Williamsburg,40.71644,-73.9433,19948
Manhattan,Harlem,40.82434,-73.94979,19949
Manhattan,Midtown,40.7523,-73.97288,19950
Manhattan,Harlem,40.80778,-73.94345,19951
Brooklyn,Crown Heights,40.67896,-73.95748,19952
Brooklyn,Bedford-Stuyvesant,40.69637,-73.93995,19953
Manhattan,Lower East Side,40.72068,-73.99291,19954
Manhattan,Harlem,40.80762,-73.94446,19955
Brooklyn,Clinton Hill,40.68252,-73.96436,19956
Manhattan,Harlem,40.80572,-73.94349,19957
Brooklyn,Greenpoint,40.72482,-73.9525,19958
Manhattan,Lower East Side,40.71867,-73.98959,19959
Manhattan,Washington Heights,40.8359,-73.93842,19960
Manhattan,Washington Heights,40.83071,-73.94093,19961
Manhattan,Lower East Side,40.71858,-73.98968,19962
Manhattan,Harlem,40.81668,-73.94511,19963
Queens,Long Island City,40.75748,-73.93119,19964
Brooklyn,Greenpoint,40.72388,-73.9404,19965
Brooklyn,Flatbush,40.64693,-73.95944,19966
Manhattan,Upper East Side,40.78122,-73.94989,19967
Staten Island,Stapleton,40.62903,-74.08206,19968
Manhattan,Harlem,40.79935,-73.95399,19969
Manhattan,East Village,40.72372,-73.97984,19970
Brooklyn,Bedford-Stuyvesant,40.68724,-73.95068,19971
Manhattan,East Village,40.7308,-73.98619,19972
Brooklyn,Bedford-Stuyvesant,40.68327,-73.93858,19973
Manhattan,Upper West Side,40.78602,-73.97537,19974
Queens,Astoria,40.76332,-73.91351,19975
Brooklyn,Bushwick,40.69994,-73.93224,19976
Manhattan,Hell's Kitchen,40.75372,-73.99332,19977
Manhattan,Harlem,40.80878,-73.95206,19978
Manhattan,Roosevelt Island,40.76375,-73.94856,19979
Brooklyn,Bedford-Stuyvesant,40.69092,-73.92866,19980
Queens,Long Island City,40.76184,-73.92839,19981
Manhattan,Midtown,40.7522,-73.97285,19982
Brooklyn,Bedford-Stuyvesant,40.68631,-73.95597,19983
Queens,Astoria,40.75989,-73.91343,19984
Brooklyn,Crown Heights,40.6732,-73.96195,19985
Manhattan,Chelsea,40.74786,-73.99527,19986
Brooklyn,Downtown Brooklyn,40.69744,-73.98445,19987
Manhattan,Upper East Side,40.77878,-73.95056,19988
Manhattan,Upper East Side,40.76435,-73.95782,19989
Brooklyn,Downtown Brooklyn,40.69671,-73.98417,19990
Brooklyn,Williamsburg,40.71824,-73.95289,19991
Brooklyn,Bedford-Stuyvesant,40.68919,-73.94073,19992
Manhattan,East Village,40.72757,-73.98439,19993
Manhattan,Little Italy,40.71828,-73.99761,19994
Manhattan,Harlem,40.80891,-73.94247,19995
Manhattan,Chelsea,40.75133,-73.99965,19996
Brooklyn,Bushwick,40.69175,-73.91516,19997
Manhattan,East Harlem,40.7958,-73.93186,19998
Queens,Woodside,40.74327,-73.90627,19999
Brooklyn,Williamsburg,40.70969,-73.95252,20000
Manhattan,Upper West Side,40.7953,-73.97248,20001
Manhattan,Midtown,40.76365,-73.98149,20002
Queens,Long Island City,40.74644,-73.94479,20003
Manhattan,Harlem,40.80313,-73.95027,20004
Manhattan,Hell's Kitchen,40.75536,-73.9995,20005
Brooklyn,Williamsburg,40.71304,-73.96381,20006
Brooklyn,Flatlands,40.62531,-73.93414,20007
Brooklyn,East Flatbush,40.64277,-73.94715,20008
Manhattan,Midtown,40.75381,-73.97125,20009
Manhattan,Harlem,40.82204,-73.94517,20010
Brooklyn,East Flatbush,40.63291,-73.94302,20011
Brooklyn,Gowanus,40.68309,-73.98529,20012
Brooklyn,Greenpoint,40.72413,-73.9509,20013
Queens,Bayside,40.75555,-73.76515,20014
Manhattan,Midtown,40.75976,-73.97178,20015
Queens,Glendale,40.70564,-73.89246,20016
Brooklyn,Williamsburg,40.70875,-73.94478,20017
Queens,Long Island City,40.75559,-73.9208,20018
Manhattan,Upper East Side,40.7806,-73.95178,20019
Brooklyn,Bedford-Stuyvesant,40.67776,-73.92754,20020
Brooklyn,Williamsburg,40.7082,-73.94476,20021
Manhattan,Upper East Side,40.77261,-73.94995,20022
Manhattan,Midtown,40.7635,-73.97677,20023
Manhattan,Lower East Side,40.72008,-73.98865,20024
Manhattan,Midtown,40.75246,-73.97356,20025
Manhattan,Chelsea,40.74344,-73.99506,20026
Queens,Astoria,40.76435,-73.92001,20027
Manhattan,West Village,40.7341,-74.00104,20028
Manhattan,Greenwich Village,40.72796,-74.00154,20029
Manhattan,West Village,40.73596,-74.00927,20030
Manhattan,Upper East Side,40.77128,-73.95787,20031
Brooklyn,Bushwick,40.68903,-73.91828,20032
Queens,Jamaica,40.69469,-73.78196,20033
Manhattan,Hell's Kitchen,40.76807,-73.98418,20034
Brooklyn,East Flatbush,40.66209,-73.92913,20035
Manhattan,Upper West Side,40.77105,-73.9863,20036
Brooklyn,Greenpoint,40.73419,-73.95675,20037
Brooklyn,Carroll Gardens,40.68257,-73.99626,20038
Brooklyn,Bedford-Stuyvesant,40.68792,-73.92411,20039
Brooklyn,Bedford-Stuyvesant,40.69519,-73.95107,20040
Brooklyn,Williamsburg,40.71683,-73.94448,20041
Manhattan,East Harlem,40.78892,-73.94185,20042
Manhattan,Upper West Side,40.77815,-73.97574,20043
Manhattan,Gramercy,40.73204,-73.98364,20044
Manhattan,Upper East Side,40.782,-73.95143,20045
Brooklyn,Bedford-Stuyvesant,40.68376,-73.95851,20046
Manhattan,Inwood,40.86271,-73.92872,20047
Manhattan,East Village,40.72754,-73.98329,20048
Queens,Maspeth,40.7322,-73.89944,20049
Brooklyn,Williamsburg,40.70775,-73.94611,20050
Bronx,Morris Heights,40.85018,-73.9167,20051
Brooklyn,Clinton Hill,40.68482,-73.96075,20052
Bronx,Morris Heights,40.84862,-73.92412,20053
Brooklyn,Bedford-Stuyvesant,40.6892,-73.95352,20054
Brooklyn,Greenpoint,40.73469,-73.95527,20055
Manhattan,Harlem,40.80761,-73.95416,20056
Brooklyn,Bushwick,40.69467,-73.923,20057
Manhattan,Hell's Kitchen,40.76009,-73.98937,20058
Manhattan,Inwood,40.86757,-73.92699,20059
Brooklyn,Bushwick,40.69369,-73.9291,20060
Brooklyn,Crown Heights,40.67001,-73.96197,20061
Brooklyn,Sunset Park,40.64908,-74.01418,20062
Brooklyn,Kensington,40.63647,-73.97463,20063
Manhattan,Chinatown,40.71608,-73.99233,20064
Brooklyn,Crown Heights,40.6758,-73.93932,20065
Manhattan,Chelsea,40.74292,-73.99969,20066
Queens,College Point,40.78955,-73.83921,20067
Manhattan,Morningside Heights,40.80325,-73.96174,20068
Manhattan,Gramercy,40.73257,-73.98234,20069
Brooklyn,Flatbush,40.64111,-73.95667,20070
Manhattan,East Village,40.72666,-73.97969,20071
Queens,Ridgewood,40.71032,-73.91461,20072
Brooklyn,Williamsburg,40.70627,-73.94947,20073
Brooklyn,Crown Heights,40.67532,-73.94138,20074
Brooklyn,Park Slope,40.66754,-73.98268,20075
Staten Island,Concord,40.59784,-74.08391,20076
Queens,Arverne,40.59098,-73.80081,20077
Brooklyn,Bergen Beach,40.6266,-73.90375,20078
Manhattan,Upper East Side,40.77129,-73.9501,20079
Queens,Maspeth,40.72254,-73.90561,20080
Brooklyn,Flatlands,40.62876,-73.92203,20081
Manhattan,Kips Bay,40.74128,-73.97863,20082
Brooklyn,Williamsburg,40.72043,-73.95508,20083
Queens,Flushing,40.76904,-73.81687,20084
Brooklyn,Sunset Park,40.65563,-74.00197,20085
Manhattan,Upper West Side,40.8013,-73.96669,20086
Brooklyn,Sunset Park,40.65477,-74.001,20087
Manhattan,East Village,40.73073,-73.98652,20088
Brooklyn,Sunset Park,40.65508,-74.00188,20089
Manhattan,Upper East Side,40.77833,-73.94775,20090
Manhattan,Midtown,40.75356,-73.97155,20091
Staten Island,Arrochar,40.59679,-74.083,20092
Brooklyn,Clinton Hill,40.69487,-73.96572,20093
Manhattan,Lower East Side,40.71339,-73.98926,20094
Brooklyn,Crown Heights,40.66675,-73.92958,20095
Brooklyn,Prospect Heights,40.67414,-73.96723,20096
Manhattan,Morningside Heights,40.809,-73.9661,20097
Staten Island,Concord,40.59703,-74.08676,20098
Staten Island,Concord,40.59704,-74.08716,20099
Staten Island,South Beach,40.59587,-74.08614,20100
Manhattan,Midtown,40.75162,-73.9732,20101
Staten Island,Concord,40.59719,-74.08754,20102
Queens,Astoria,40.76819,-73.92755,20103
Manhattan,Midtown,40.7524,-73.97153,20104
Manhattan,Midtown,40.75362,-73.97332,20105
Brooklyn,Carroll Gardens,40.6799,-73.99722,20106
Brooklyn,Williamsburg,40.71026,-73.94744,20107
Manhattan,Kips Bay,40.74446,-73.98044,20108
Manhattan,Chelsea,40.73992,-74.00221,20109
Manhattan,Chelsea,40.74694,-73.99728,20110
Brooklyn,Greenpoint,40.73124,-73.95527,20111
Brooklyn,South Slope,40.66459,-73.9905,20112
Queens,Corona,40.75094,-73.85244,20113
Manhattan,Greenwich Village,40.7324,-73.99708,20114
Manhattan,Upper East Side,40.77316,-73.94495,20115
Manhattan,East Harlem,40.80764,-73.93963,20116
Brooklyn,Greenpoint,40.72641,-73.94657,20117
Brooklyn,Williamsburg,40.71603,-73.96426,20118
Brooklyn,Boerum Hill,40.68424,-73.98545,20119
Brooklyn,Canarsie,40.63485,-73.92055,20120
Manhattan,Chelsea,40.74208,-74.00121,20121
Manhattan,Midtown,40.76409,-73.9791,20122
Manhattan,Washington Heights,40.84657,-73.9357,20123
Manhattan,Washington Heights,40.83493,-73.93859,20124
Manhattan,Upper West Side,40.78859,-73.97568,20125
Manhattan,East Harlem,40.81067,-73.93896,20126
Brooklyn,Fort Greene,40.69015,-73.97264,20127
Manhattan,Midtown,40.75574,-73.9705,20128
Staten Island,Arrochar,40.59412,-74.06955,20129
Manhattan,Harlem,40.81783,-73.94051,20130
Brooklyn,Greenpoint,40.72725,-73.944,20131
Manhattan,Upper East Side,40.7687,-73.95596,20132
Staten Island,Tompkinsville,40.63267,-74.08369,20133
Brooklyn,Bedford-Stuyvesant,40.69512,-73.94978,20134
Manhattan,East Village,40.72624,-73.978,20135
Brooklyn,Cypress Hills,40.68239,-73.89319,20136
Brooklyn,Borough Park,40.61426,-73.97746,20137
Brooklyn,Williamsburg,40.71014,-73.96384,20138
Manhattan,Upper West Side,40.79528,-73.97325,20139
Brooklyn,Bedford-Stuyvesant,40.69383,-73.94326,20140
Brooklyn,Bushwick,40.68338,-73.9078,20141
Brooklyn,Clinton Hill,40.68987,-73.96095,20142
Brooklyn,Bedford-Stuyvesant,40.69278,-73.95987,20143
Brooklyn,Prospect Heights,40.67549,-73.96598,20144
Brooklyn,Bushwick,40.6901,-73.91447,20145
Brooklyn,Bushwick,40.68778,-73.91381,20146
Manhattan,Harlem,40.82191,-73.9419,20147
Brooklyn,Williamsburg,40.72171,-73.95487,20148
Brooklyn,Bedford-Stuyvesant,40.68423,-73.95715,20149
Manhattan,Greenwich Village,40.73385,-73.99928,20150
Brooklyn,Crown Heights,40.67034,-73.95169,20151
Manhattan,Harlem,40.82349,-73.94053,20152
Queens,Sunnyside,40.74535,-73.91985,20153
Brooklyn,Park Slope,40.6734,-73.98235,20154
Manhattan,East Harlem,40.80397,-73.93499,20155
Brooklyn,Crown Heights,40.66838,-73.93134,20156
Manhattan,Harlem,40.81749,-73.94315,20157
Queens,Elmhurst,40.74658,-73.87358,20158
Brooklyn,Williamsburg,40.71319,-73.93606,20159
Manhattan,Nolita,40.72174,-73.99482,20160
Manhattan,Midtown,40.75302,-73.97221,20161
Brooklyn,Williamsburg,40.71329,-73.96223,20162
Bronx,Bronxdale,40.85711,-73.86474,20163
Brooklyn,Crown Heights,40.67368,-73.92165,20164
Manhattan,Washington Heights,40.85425,-73.93585,20165
Manhattan,East Harlem,40.796,-73.94863,20166
Manhattan,East Harlem,40.79147,-73.94791,20167
Manhattan,Harlem,40.82408,-73.94643,20168
Manhattan,East Village,40.73121,-73.98693,20169
Bronx,Woodlawn,40.89743,-73.86983,20170
Brooklyn,Bushwick,40.70389,-73.92771,20171
Manhattan,Harlem,40.80695,-73.94982,20172
Manhattan,Nolita,40.72075,-73.99393,20173
Brooklyn,Bushwick,40.70272,-73.93005,20174
Queens,Forest Hills,40.71746,-73.85667,20175
Manhattan,Harlem,40.81588,-73.93984,20176
Brooklyn,Brooklyn Heights,40.69107,-73.99378,20177
Brooklyn,Bedford-Stuyvesant,40.68301,-73.95305,20178
Brooklyn,Williamsburg,40.71749,-73.95246,20179
Brooklyn,East Flatbush,40.64583,-73.9483,20180
Brooklyn,Williamsburg,40.71212,-73.96086,20181
Manhattan,Midtown,40.75228,-73.97185,20182
Brooklyn,Williamsburg,40.70666,-73.93666,20183
Manhattan,West Village,40.73678,-74.00566,20184
Manhattan,Financial District,40.70654,-74.00712,20185
Brooklyn,Williamsburg,40.71332,-73.96585,20186
Brooklyn,East Flatbush,40.65221,-73.93634,20187
Brooklyn,Brownsville,40.66041,-73.91562,20188
Brooklyn,Bedford-Stuyvesant,40.68226,-73.9485,20189
Brooklyn,South Slope,40.66707,-73.98611,20190
Manhattan,Financial District,40.70551,-74.00735,20191
Brooklyn,Williamsburg,40.71306,-73.94856,20192
Bronx,Castle Hill,40.82286,-73.84765,20193
Queens,Astoria,40.76001,-73.91865,20194
Manhattan,Upper East Side,40.7732,-73.95857,20195
Manhattan,Nolita,40.72321,-73.99514,20196
Manhattan,Financial District,40.7054,-74.00763,20197
Brooklyn,Bedford-Stuyvesant,40.68249,-73.93234,20198
Manhattan,Lower East Side,40.71916,-73.99229,20199
Brooklyn,Bedford-Stuyvesant,40.69501,-73.93363,20200
Brooklyn,Bedford-Stuyvesant,40.6885,-73.93283,20201
Manhattan,Upper West Side,40.77146,-73.98906,20202
Queens,Fresh Meadows,40.74271,-73.78749,20203
Manhattan,East Village,40.72315,-73.97878,20204
Brooklyn,Bushwick,40.68856,-73.91503,20205
Brooklyn,Williamsburg,40.71545,-73.95406,20206
Manhattan,Chelsea,40.74485,-74.00186,20207
Manhattan,Upper East Side,40.77257,-73.94616,20208
Manhattan,Upper West Side,40.7987,-73.9621,20209
Brooklyn,Bedford-Stuyvesant,40.69587,-73.93407,20210
Brooklyn,Flatbush,40.64745,-73.96207,20211
Manhattan,Harlem,40.80804,-73.943,20212
Manhattan,Harlem,40.83069,-73.94779,20213
Manhattan,Chelsea,40.74111,-73.99594,20214
Queens,Ridgewood,40.71041,-73.90977,20215
Manhattan,Midtown,40.75979,-73.96444,20216
Manhattan,Upper East Side,40.76982,-73.95697,20217
Brooklyn,Williamsburg,40.70816,-73.94822,20218
Queens,Astoria,40.77572,-73.9339,20219
Brooklyn,Williamsburg,40.71341,-73.94824,20220
Queens,Flushing,40.76153,-73.80304,20221
Manhattan,West Village,40.73365,-74.0041,20222
Manhattan,Kips Bay,40.74,-73.97936,20223
Manhattan,Upper East Side,40.77372,-73.95418,20224
Brooklyn,Williamsburg,40.70484,-73.9377,20225
Manhattan,West Village,40.73621,-74.00612,20226
Manhattan,East Harlem,40.79275,-73.94191,20227
Brooklyn,Bedford-Stuyvesant,40.68367,-73.95101,20228
Queens,Middle Village,40.71157,-73.87619,20229
Manhattan,Washington Heights,40.8407,-73.93886,20230
Brooklyn,Williamsburg,40.7142,-73.96408,20231
Bronx,Kingsbridge,40.86352,-73.90503,20232
Manhattan,Stuyvesant Town,40.73052,-73.9778,20233
Brooklyn,Prospect-Lefferts Gardens,40.65538,-73.96056,20234
Manhattan,East Harlem,40.78565,-73.94268,20235
Manhattan,Chelsea,40.74183,-73.99997,20236
Brooklyn,Sunset Park,40.64024,-74.01573,20237
Brooklyn,Williamsburg,40.713,-73.94109,20238
Brooklyn,Sunset Park,40.64074,-74.01512,20239
Brooklyn,Williamsburg,40.70729,-73.93129,20240
Brooklyn,Sunset Park,40.64052,-74.01539,20241
Brooklyn,Sunset Park,40.64167,-74.01532,20242
Queens,Elmhurst,40.74396,-73.87476,20243
Brooklyn,Bedford-Stuyvesant,40.68128,-73.91196,20244
Manhattan,Chinatown,40.7155,-73.99198,20245
Queens,Jamaica,40.68038,-73.77244,20246
Manhattan,Harlem,40.81816,-73.94544,20247
Bronx,Fordham,40.86914,-73.8951,20248
Brooklyn,Williamsburg,40.7087,-73.95427,20249
Brooklyn,Flatbush,40.65202,-73.96325,20250
Brooklyn,Bedford-Stuyvesant,40.69097,-73.93612,20251
Brooklyn,Prospect-Lefferts Gardens,40.66122,-73.94867,20252
Brooklyn,Williamsburg,40.71868,-73.94918,20253
Manhattan,Chinatown,40.71521,-73.99169,20254
Queens,Sunnyside,40.74604,-73.9217,20255
Brooklyn,Williamsburg,40.71422,-73.95732,20256
Brooklyn,Bushwick,40.7015,-73.9266,20257
Brooklyn,Cobble Hill,40.68714,-73.99283,20258
Brooklyn,South Slope,40.66593,-73.9879,20259
Manhattan,Morningside Heights,40.80793,-73.95799,20260
Manhattan,Harlem,40.81309,-73.94614,20261
Manhattan,Nolita,40.72243,-73.996,20262
Brooklyn,Williamsburg,40.71497,-73.93905,20263
Brooklyn,Williamsburg,40.70781,-73.93926,20264
Brooklyn,Williamsburg,40.71157,-73.95846,20265
Manhattan,Upper East Side,40.77968,-73.94815,20266
Queens,Astoria,40.76963,-73.92993,20267
Manhattan,Morningside Heights,40.80724,-73.96348,20268
Brooklyn,Bedford-Stuyvesant,40.69878,-73.94607,20269
Manhattan,East Harlem,40.79952,-73.93764,20270
Brooklyn,Prospect-Lefferts Gardens,40.66155,-73.94674,20271
Brooklyn,Kensington,40.63501,-73.97298,20272
Manhattan,Upper West Side,40.78361,-73.9732,20273
Manhattan,Murray Hill,40.75089,-73.98059,20274
Queens,Sunnyside,40.74554,-73.91778,20275
Queens,East Elmhurst,40.7617,-73.89134,20276
Manhattan,Roosevelt Island,40.76213,-73.94889,20277
Brooklyn,Crown Heights,40.67476,-73.94209,20278
Manhattan,Gramercy,40.73565,-73.98056,20279
Staten Island,Tompkinsville,40.6339,-74.08513,20280
Brooklyn,Williamsburg,40.7092,-73.9506,20281
Manhattan,West Village,40.73095,-74.00321,20282
Brooklyn,Fort Greene,40.68814,-73.97452,20283
Manhattan,Washington Heights,40.84862,-73.93299,20284
Queens,Bayside,40.75465,-73.77361,20285
Brooklyn,Gowanus,40.68275,-73.98562,20286
Queens,Astoria,40.77499,-73.93565,20287
Brooklyn,Bedford-Stuyvesant,40.68712,-73.91847,20288
Manhattan,Morningside Heights,40.81456,-73.95953,20289
Brooklyn,Sunset Park,40.64832,-73.99913,20290
Brooklyn,Williamsburg,40.71615,-73.94797,20291
Brooklyn,Williamsburg,40.70089,-73.94997,20292
Brooklyn,Williamsburg,40.71134,-73.95953,20293
Manhattan,Upper East Side,40.77585,-73.95754,20294
Brooklyn,Greenpoint,40.72314,-73.94027,20295
Brooklyn,Greenpoint,40.72743,-73.94491,20296
Brooklyn,Gowanus,40.67831,-73.98358,20297
Manhattan,Midtown,40.75343,-73.97313,20298
Manhattan,Chelsea,40.74383,-74.0034,20299
Manhattan,East Harlem,40.80802,-73.94013,20300
Manhattan,Lower East Side,40.71278,-73.9919,20301
Brooklyn,Red Hook,40.67705,-74.01436,20302
Manhattan,West Village,40.73015,-74.00304,20303
Manhattan,Greenwich Village,40.72925,-73.99927,20304
Queens,Ridgewood,40.70063,-73.90474,20305
Manhattan,East Village,40.7246,-73.98258,20306
Brooklyn,Bedford-Stuyvesant,40.68441,-73.95099,20307
Brooklyn,Williamsburg,40.71532,-73.95563,20308
Manhattan,Upper West Side,40.78513,-73.97737,20309
Manhattan,Upper East Side,40.76954,-73.94904,20310
Staten Island,Great Kills,40.55616,-74.16027,20311
Queens,Springfield Gardens,40.68203,-73.75437,20312
Manhattan,Harlem,40.80447,-73.94623,20313
Brooklyn,Crown Heights,40.67247,-73.95752,20314
Brooklyn,Williamsburg,40.72052,-73.96239,20315
Manhattan,Upper East Side,40.76761,-73.95986,20316
Brooklyn,Kensington,40.64571,-73.97449,20317
Brooklyn,Greenpoint,40.73242,-73.9585,20318
Manhattan,Upper West Side,40.80103,-73.96546,20319
Brooklyn,Williamsburg,40.7152,-73.9623,20320
Brooklyn,Flatbush,40.65158,-73.96428,20321
Brooklyn,East Flatbush,40.64625,-73.95048,20322
Brooklyn,Bushwick,40.7046,-73.92538,20323
Brooklyn,Crown Heights,40.67715,-73.94543,20324
Manhattan,Morningside Heights,40.81447,-73.9593,20325
Brooklyn,Williamsburg,40.71297,-73.93602,20326
Manhattan,Upper East Side,40.77026,-73.95208,20327
Queens,Jackson Heights,40.75418,-73.88586,20328
Manhattan,Gramercy,40.73873,-73.98714,20329
Brooklyn,Williamsburg,40.7141,-73.94685,20330
Manhattan,Lower East Side,40.71343,-73.98677,20331
Brooklyn,Sunset Park,40.64318,-74.01329,20332
Queens,Arverne,40.58873,-73.79573,20333
Brooklyn,Bedford-Stuyvesant,40.68725,-73.93068,20334
Manhattan,East Village,40.72947,-73.9785,20335
Brooklyn,Bedford-Stuyvesant,40.69332,-73.93502,20336
Queens,East Elmhurst,40.76652,-73.86651,20337
Brooklyn,Cobble Hill,40.68631,-73.99624,20338
Brooklyn,Greenpoint,40.72253,-73.9435,20339
Queens,Ditmars Steinway,40.77307,-73.91822,20340
Brooklyn,Greenpoint,40.72547,-73.94595,20341
Brooklyn,Williamsburg,40.71606,-73.95135,20342
Brooklyn,Prospect-Lefferts Gardens,40.66313,-73.94028,20343
Manhattan,West Village,40.73193,-74.00529,20344
Queens,Arverne,40.58989,-73.79117,20345
Manhattan,Chelsea,40.74138,-73.99875,20346
Queens,Arverne,40.59153,-73.79166,20347
Manhattan,West Village,40.73613,-74.00711,20348
Brooklyn,Williamsburg,40.71396,-73.93952,20349
Queens,Astoria,40.76755,-73.9232,20350
Manhattan,Midtown,40.75374,-73.97138,20351
Brooklyn,Clinton Hill,40.68902,-73.96784,20352
Brooklyn,Bushwick,40.7004,-73.91934,20353
Brooklyn,Crown Heights,40.67503,-73.95771,20354
Brooklyn,Bedford-Stuyvesant,40.69118,-73.9554,20355
Brooklyn,Williamsburg,40.71416,-73.93852,20356
Brooklyn,Williamsburg,40.71311,-73.95332,20357
Manhattan,Midtown,40.75073,-73.98439,20358
Manhattan,Washington Heights,40.84448,-73.93576,20359
Manhattan,Morningside Heights,40.80722,-73.95924,20360
Queens,Sunnyside,40.74673,-73.91564,20361
Manhattan,Inwood,40.86269,-73.9222,20362
Manhattan,Hell's Kitchen,40.76246,-73.99913,20363
Brooklyn,Prospect-Lefferts Gardens,40.65963,-73.96174,20364
